,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,67.0,2.0,4.0,885.0,15.0,93.0,74.0,0.0,28.0,57.0,44.0,4.0,70.0,47.0,4.0,140.0,3.0,8533.0,0.0,4.0,63.0,60.0,124.0,119.0,5.0,362.0,24.0,55.0,28.0,0.0,62.0,6.0,86.0,1.0,0.0,2.0,2.0,76.0,34.0,4.0,51.0,70.0,38.0,0.0,61.0,173.0,315.0,58.0,403.0,96.0,2.0,0.0,606.0,0.0,7.0,1.0,24.0,24.0,53.0,31.0,13.0,9.0,14.0,1.0,112.0,139.0,2.0,416.0,65.0,5.0,1.0,0.0,5.0,32.0,4.0,1.0,47.0,77.0,90.0,3.0,143.0,15.0,7.0,0.0,87.0,8.0,25.0,249.0,121.0,2.0,124.0,8.0,0.0,56.0,6.0,156.0,9.0,224.0,52.0,38.0,11.0,50.0,1.0,40.0,5.0,1.0,134.0,5.0,38.0,75.0,1.0,18.0,0.0,32.0,90.0
Italy,18.0,11.0,2.0,1014.0,6.0,54.0,131.0,2.0,37.0,12.0,13.0,22.0,17.0,13.0,4.0,213.0,0.0,22510.0,0.0,2.0,55.0,83.0,17.0,94.0,1.0,312.0,19.0,44.0,7.0,0.0,60.0,10.0,205.0,2.0,0.0,10.0,3.0,69.0,37.0,5.0,30.0,63.0,2.0,0.0,22.0,345.0,654.0,8.0,367.0,305.0,3.0,0.0,436.0,3.0,0.0,1.0,163.0,23.0,93.0,10.0,2.0,1.0,15.0,0.0,69.0,146.0,14.0,874.0,208.0,12.0,1.0,0.0,19.0,53.0,22.0,57.0,139.0,126.0,143.0,2.0,33.0,338.0,7.0,3.0,44.0,251.0,917.0,310.0,129.0,1.0,75.0,17.0,0.0,10.0,11.0,120.0,10.0,212.0,77.0,26.0,91.0,19.0,0.0,93.0,0.0,7.0,77.0,1.0,46.0,62.0,1.0,19.0,0.0,21.0,81.0
Japan,7.0,39.0,1.0,342.0,1.0,4.0,3.0,1.0,8.0,1.0,54.0,11.0,4.0,9.0,1.0,38.0,8.0,1609.0,0.0,2.0,56.0,49.0,29.0,12.0,0.0,92.0,3.0,34.0,98.0,0.0,4.0,1.0,62.0,1.0,0.0,9.0,6.0,80.0,8.0,1.0,5.0,5.0,2.0,0.0,3.0,58.0,51.0,17.0,48.0,23.0,1.0,0.0,182.0,34.0,0.0,58.0,2.0,0.0,16.0,2.0,0.0,1.0,4.0,0.0,54.0,24.0,13.0,120.0,4.0,1.0,0.0,0.0,7.0,23.0,7.0,1.0,11.0,108.0,15.0,2.0,1.0,17.0,0.0,0.0,11.0,26.0,39.0,17.0,12.0,7.0,2.0,6.0,0.0,5.0,0.0,32.0,9.0,67.0,44.0,1.0,16.0,25.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,12.0,0.0,3.0,0.0,17.0,40.0
Costa Rica,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,9.0,0.0,642.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,7.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0
Portugal,5.0,1.0,0.0,289.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,9.0,2.0,1.0,1.0,119.0,0.0,3093.0,0.0,0.0,16.0,5.0,42.0,3.0,0.0,32.0,0.0,3.0,1.0,0.0,11.0,2.0,53.0,1.0,0.0,1.0,0.0,14.0,3.0,1.0,1.0,14.0,0.0,0.0,5.0,42.0,52.0,2.0,13.0,1.0,1.0,0.0,119.0,0.0,0.0,1.0,66.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,15.0,27.0,0.0,129.0,12.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,13.0,24.0,1.0,22.0,0.0,6.0,0.0,8.0,1.0,26.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,4.0,6.0,0.0,148.0,10.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,45.0,0.0,11.0,12.0,0.0,7.0,0.0,17.0,39.0
"Congo, The Democratic Republic of the",1.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,27.0,2.0,5.0,26.0,304.0,2.0,0.0,5.0,4.0,4.0,1.0,0.0,349.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,9.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,11.0,7.0,2.0,22.0,5.0,0.0,1.0,38.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,2.0,86.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,10.0,17.0,8.0,3.0,9.0,0.0,0.0,3.0,3.0,11.0,10.0,9.0,0.0,2.0,0.0,0.0,5.0,9.0,22.0,0.0,28.0,0.0,1.0,7.0,5.0,0.0,4.0,5.0,0.0,34.0,0.0,13.0,3.0,0.0,0.0,4.0,16.0,12.0
Mexico,2.0,2.0,3.0,70.0,6.0,9.0,12.0,0.0,49.0,22.0,20.0,13.0,5.0,20.0,3.0,53.0,0.0,2609.0,0.0,0.0,22.0,15.0,125.0,20.0,1.0,57.0,0.0,19.0,8.0,0.0,5.0,4.0,31.0,0.0,0.0,2.0,0.0,40.0,5.0,1.0,6.0,18.0,2.0,0.0,8.0,97.0,104.0,1.0,70.0,5.0,3.0,0.0,110.0,0.0,0.0,0.0,0.0,2.0,34.0,4.0,0.0,3.0,2.0,1.0,15.0,39.0,0.0,143.0,3.0,2.0,0.0,0.0,3.0,2.0,13.0,3.0,4.0,39.0,8.0,0.0,37.0,11.0,26.0,0.0,50.0,15.0,10.0,107.0,64.0,2.0,5.0,2.0,0.0,13.0,3.0,25.0,7.0,112.0,26.0,3.0,3.0,7.0,2.0,4.0,8.0,2.0,30.0,1.0,27.0,10.0,0.0,1.0,0.0,4.0,106.0
United States,11.0,260.0,30.0,1844.0,65.0,215.0,123.0,7.0,130.0,83.0,135.0,137.0,144.0,90.0,196.0,1227.0,17.0,32995.0,19.0,28.0,1687.0,553.0,243.0,97.0,42.0,1805.0,8.0,890.0,49.0,3.0,571.0,65.0,683.0,6.0,0.0,55.0,38.0,810.0,278.0,34.0,122.0,76.0,114.0,8.0,348.0,1148.0,1148.0,24.0,1080.0,515.0,80.0,4.0,3701.0,24.0,13.0,6.0,101.0,45.0,173.0,106.0,20.0,3.0,371.0,2.0,718.0,583.0,180.0,1929.0,140.0,55.0,1.0,11.0,114.0,170.0,75.0,59.0,259.0,832.0,478.0,15.0,290.0,785.0,62.0,34.0,302.0,136.0,516.0,749.0,698.0,16.0,42.0,87.0,3.0,110.0,64.0,641.0,49.0,974.0,273.0,141.0,115.0,201.0,15.0,11.0,61.0,15.0,390.0,21.0,390.0,386.0,3.0,106.0,1.0,271.0,926.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,1.0,0.0,185.0,0.0,4.0,11.0,0.0,3.0,0.0,7.0,0.0,1.0,1.0,1.0,41.0,0.0,1843.0,0.0,0.0,10.0,7.0,8.0,8.0,0.0,60.0,0.0,17.0,7.0,0.0,17.0,0.0,35.0,0.0,0.0,0.0,2.0,14.0,4.0,2.0,3.0,1.0,1.0,1.0,6.0,31.0,9.0,0.0,13.0,5.0,0.0,0.0,163.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,2.0,20.0,2.0,56.0,1.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,1.0,4.0,17.0,3.0,13.0,22.0,0.0,1.0,9.0,8.0,7.0,15.0,36.0,0.0,3.0,0.0,1.0,5.0,3.0,10.0,0.0,27.0,1.0,4.0,0.0,5.0,0.0,2.0,7.0,1.0,27.0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,11.0
