,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,17.0,2.0,2.0,104.0,21.0,78.0,127.0,3.0,11.0,18.0,22.0,51.0,4.0,47.0,3.0,251.0,0.0,26316.0,1.0,2.0,77.0,108.0,67.0,134.0,4.0,608.0,7.0,102.0,18.0,0.0,17.0,1.0,451.0,2.0,0.0,23.0,0.0,69.0,56.0,5.0,6.0,48.0,2.0,1.0,24.0,209.0,369.0,2.0,544.0,417.0,0.0,1.0,498.0,1.0,1.0,0.0,126.0,22.0,97.0,22.0,6.0,2.0,22.0,0.0,163.0,257.0,4.0,742.0,86.0,8.0,0.0,1.0,18.0,70.0,17.0,15.0,84.0,158.0,176.0,3.0,72.0,86.0,15.0,0.0,91.0,192.0,1441.0,124.0,91.0,0.0,38.0,5.0,1.0,12.0,13.0,172.0,2.0,249.0,36.0,38.0,54.0,19.0,0.0,19.0,1.0,2.0,96.0,3.0,93.0,58.0,1.0,38.0,0.0,30.0,172.0
Spain,38.0,4.0,2.0,63.0,12.0,80.0,147.0,1.0,15.0,27.0,34.0,20.0,9.0,109.0,2.0,155.0,4.0,12953.0,6.0,4.0,77.0,43.0,47.0,233.0,2.0,610.0,6.0,70.0,10.0,0.0,12.0,12.0,130.0,1.0,0.0,7.0,2.0,97.0,17.0,13.0,14.0,32.0,16.0,1.0,81.0,139.0,359.0,11.0,342.0,18.0,2.0,0.0,268.0,0.0,0.0,2.0,23.0,15.0,145.0,19.0,8.0,18.0,12.0,1.0,177.0,93.0,5.0,390.0,84.0,4.0,0.0,0.0,1.0,27.0,13.0,2.0,17.0,99.0,58.0,10.0,57.0,25.0,23.0,0.0,46.0,21.0,95.0,207.0,78.0,2.0,26.0,4.0,0.0,8.0,1.0,126.0,8.0,136.0,43.0,35.0,21.0,22.0,1.0,22.0,6.0,1.0,206.0,0.0,31.0,23.0,4.0,139.0,0.0,51.0,193.0
United States,7.0,145.0,26.0,236.0,75.0,154.0,86.0,5.0,171.0,95.0,48.0,132.0,167.0,120.0,63.0,2817.0,1.0,34909.0,24.0,23.0,2288.0,365.0,352.0,101.0,19.0,3576.0,51.0,757.0,87.0,0.0,120.0,113.0,721.0,4.0,1.0,51.0,39.0,555.0,193.0,45.0,93.0,110.0,132.0,3.0,361.0,947.0,1214.0,25.0,848.0,320.0,66.0,1.0,5149.0,8.0,11.0,11.0,174.0,21.0,237.0,47.0,18.0,10.0,382.0,1.0,1365.0,701.0,91.0,2140.0,127.0,43.0,1.0,13.0,139.0,125.0,105.0,91.0,235.0,761.0,664.0,3.0,295.0,629.0,39.0,21.0,248.0,118.0,843.0,857.0,647.0,13.0,45.0,53.0,3.0,62.0,55.0,573.0,37.0,1204.0,404.0,116.0,170.0,122.0,8.0,11.0,26.0,16.0,540.0,18.0,382.0,283.0,4.0,152.0,2.0,428.0,1565.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,15.0,1.0,23.0,0.0,1565.0,0.0,2.0,16.0,4.0,36.0,18.0,0.0,29.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,0.0,16.0,69.0,37.0,0.0,4.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,77.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,16.0,0.0,0.0,0.0,8.0,9.0,10.0,47.0,15.0,0.0,5.0,5.0,0.0,3.0,1.0,6.0,1.0,13.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,99.0,0.0,3.0,6.0,1.0,0.0,0.0,29.0,12.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,606.0,0.0,0.0,15.0,2.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,3.0,0.0,5.0,0.0,3.0,19.0,24.0,0.0,10.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,13.0,10.0,132.0,1.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,2.0,994.0,2.0,35.0,33.0,0.0,44.0,9.0,11.0,15.0,8.0,46.0,8.0,787.0,0.0,5983.0,1.0,2.0,424.0,44.0,70.0,100.0,0.0,1736.0,104.0,389.0,36.0,0.0,16.0,13.0,121.0,0.0,0.0,3.0,3.0,145.0,52.0,5.0,14.0,17.0,41.0,56.0,86.0,339.0,166.0,22.0,228.0,25.0,3.0,0.0,1642.0,25.0,7.0,4.0,11.0,2.0,29.0,1.0,0.0,5.0,13.0,0.0,1098.0,209.0,112.0,845.0,30.0,17.0,1.0,20.0,11.0,1566.0,7.0,11.0,78.0,3612.0,96.0,0.0,57.0,96.0,12.0,5.0,38.0,37.0,1593.0,97.0,54.0,2.0,3.0,12.0,0.0,12.0,3.0,152.0,1.0,430.0,35.0,12.0,37.0,21.0,0.0,5.0,0.0,1.0,185.0,0.0,71.0,174.0,1.0,16.0,55.0,52.0,240.0
Viet Nam,2.0,1.0,4.0,73.0,0.0,18.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,42.0,0.0,1067.0,0.0,1.0,20.0,7.0,12.0,2.0,3.0,42.0,0.0,27.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,20.0,41.0,1.0,7.0,3.0,0.0,0.0,91.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,19.0,27.0,0.0,19.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,568.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,47.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,11.0,3.0,0.0,1.0,0.0,4.0,4.0
United Kingdom,1.0,17.0,2.0,308.0,11.0,45.0,7.0,1.0,150.0,19.0,33.0,30.0,32.0,68.0,15.0,854.0,1.0,19773.0,0.0,37.0,511.0,71.0,105.0,131.0,4.0,1219.0,12.0,519.0,22.0,0.0,89.0,13.0,297.0,1.0,0.0,15.0,6.0,462.0,34.0,8.0,93.0,34.0,19.0,3.0,207.0,509.0,357.0,14.0,161.0,63.0,13.0,0.0,3208.0,8.0,1.0,2.0,27.0,19.0,108.0,27.0,10.0,7.0,60.0,1.0,469.0,423.0,16.0,951.0,82.0,57.0,1.0,3.0,44.0,112.0,26.0,18.0,75.0,187.0,268.0,3.0,88.0,208.0,3.0,3.0,109.0,48.0,405.0,180.0,467.0,1.0,31.0,23.0,0.0,32.0,25.0,301.0,5.0,546.0,54.0,115.0,29.0,31.0,6.0,18.0,3.0,2.0,280.0,4.0,369.0,50.0,8.0,17.0,0.0,127.0,332.0
Argentina,2.0,2.0,0.0,18.0,1.0,10.0,74.0,0.0,4.0,30.0,8.0,16.0,2.0,9.0,0.0,24.0,0.0,2750.0,1.0,4.0,44.0,10.0,228.0,27.0,0.0,97.0,9.0,20.0,4.0,0.0,1.0,4.0,19.0,0.0,0.0,1.0,0.0,13.0,8.0,0.0,0.0,10.0,44.0,0.0,53.0,79.0,32.0,6.0,25.0,3.0,2.0,0.0,60.0,0.0,0.0,0.0,1.0,2.0,395.0,3.0,0.0,1.0,0.0,0.0,27.0,17.0,0.0,94.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,6.0,136.0,23.0,0.0,60.0,14.0,2.0,0.0,17.0,22.0,28.0,55.0,33.0,0.0,5.0,10.0,0.0,1.0,0.0,18.0,1.0,72.0,9.0,3.0,6.0,10.0,0.0,30.0,4.0,0.0,30.0,0.0,20.0,8.0,0.0,4.0,0.0,31.0,108.0
Japan,5.0,2.0,3.0,186.0,3.0,5.0,2.0,1.0,14.0,1.0,1.0,1.0,8.0,9.0,2.0,127.0,0.0,2983.0,0.0,0.0,71.0,36.0,30.0,5.0,0.0,86.0,0.0,95.0,101.0,0.0,12.0,0.0,40.0,2.0,0.0,7.0,0.0,118.0,11.0,0.0,4.0,12.0,0.0,0.0,5.0,34.0,33.0,24.0,39.0,12.0,0.0,0.0,374.0,5.0,3.0,24.0,4.0,0.0,21.0,3.0,0.0,0.0,3.0,0.0,32.0,26.0,3.0,136.0,11.0,2.0,1.0,0.0,5.0,36.0,13.0,4.0,18.0,198.0,32.0,0.0,5.0,21.0,5.0,1.0,14.0,19.0,80.0,10.0,7.0,1.0,5.0,6.0,0.0,3.0,4.0,9.0,4.0,135.0,13.0,6.0,16.0,3.0,1.0,0.0,1.0,0.0,32.0,0.0,13.0,14.0,1.0,3.0,0.0,7.0,200.0
