,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Mexico,1.0,3.0,3.0,180.0,7.0,11.0,29.0,0.0,49.0,33.0,23.0,17.0,8.0,53.0,5.0,70.0,0.0,3295.0,0.0,0.0,24.0,17.0,124.0,22.0,1.0,69.0,2.0,22.0,8.0,1.0,6.0,5.0,35.0,0.0,0.0,3.0,2.0,60.0,4.0,1.0,7.0,21.0,2.0,0.0,49.0,114.0,108.0,3.0,69.0,4.0,2.0,0.0,122.0,0.0,0.0,0.0,0.0,3.0,42.0,6.0,0.0,3.0,3.0,0.0,19.0,43.0,0.0,162.0,2.0,3.0,0.0,0.0,13.0,2.0,13.0,7.0,3.0,29.0,12.0,0.0,61.0,14.0,41.0,0.0,72.0,19.0,24.0,124.0,54.0,1.0,12.0,2.0,0.0,17.0,3.0,44.0,7.0,124.0,33.0,3.0,6.0,9.0,1.0,5.0,7.0,1.0,31.0,1.0,38.0,19.0,0.0,1.0,0.0,7.0,126.0
Italy,28.0,5.0,2.0,936.0,9.0,78.0,176.0,1.0,40.0,27.0,12.0,54.0,20.0,15.0,4.0,304.0,0.0,27686.0,0.0,2.0,61.0,79.0,40.0,123.0,1.0,317.0,21.0,79.0,15.0,0.0,84.0,3.0,249.0,4.0,0.0,18.0,2.0,85.0,72.0,5.0,28.0,70.0,2.0,0.0,49.0,383.0,674.0,15.0,437.0,356.0,2.0,0.0,524.0,2.0,0.0,1.0,163.0,24.0,108.0,7.0,4.0,1.0,24.0,0.0,84.0,148.0,14.0,1026.0,238.0,12.0,1.0,0.0,21.0,77.0,16.0,62.0,141.0,156.0,173.0,2.0,43.0,272.0,15.0,2.0,78.0,290.0,930.0,407.0,241.0,1.0,39.0,17.0,0.0,14.0,11.0,120.0,1.0,323.0,109.0,19.0,85.0,26.0,0.0,92.0,0.0,10.0,84.0,1.0,57.0,107.0,1.0,23.0,0.0,22.0,119.0
Costa Rica,3.0,0.0,4.0,4.0,1.0,10.0,6.0,0.0,1.0,3.0,3.0,4.0,1.0,5.0,0.0,10.0,0.0,842.0,7.0,0.0,0.0,1.0,30.0,5.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,14.0,21.0,22.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,7.0,1.0,0.0,11.0,9.0,3.0,8.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,18.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,20.0
Norway,2.0,2.0,5.0,102.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,5.0,1.0,2.0,0.0,558.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,19.0,11.0,17.0,1.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,28.0,22.0,28.0,1.0,14.0,0.0,0.0,1.0,106.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0,36.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,7.0,4.0,0.0,2.0,93.0,1.0,0.0,3.0,0.0,8.0,9.0,46.0,0.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,20.0,13.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,31.0
Spain,42.0,3.0,2.0,982.0,18.0,134.0,100.0,0.0,37.0,61.0,47.0,14.0,79.0,68.0,4.0,216.0,4.0,10780.0,2.0,3.0,99.0,83.0,131.0,162.0,2.0,472.0,35.0,70.0,25.0,0.0,77.0,14.0,158.0,3.0,0.0,3.0,49.0,215.0,64.0,2.0,54.0,95.0,39.0,0.0,305.0,226.0,426.0,54.0,505.0,94.0,1.0,0.0,742.0,0.0,0.0,2.0,41.0,13.0,62.0,35.0,15.0,9.0,19.0,1.0,138.0,143.0,36.0,448.0,119.0,4.0,1.0,0.0,6.0,34.0,5.0,5.0,35.0,61.0,107.0,21.0,153.0,28.0,6.0,1.0,85.0,14.0,54.0,320.0,207.0,1.0,118.0,9.0,0.0,59.0,4.0,161.0,11.0,249.0,83.0,33.0,16.0,60.0,0.0,24.0,5.0,0.0,231.0,11.0,44.0,132.0,1.0,37.0,0.0,32.0,122.0
Russian Federation,37.0,131.0,0.0,362.0,7.0,36.0,96.0,0.0,4.0,4.0,65.0,15.0,7.0,93.0,3.0,125.0,14.0,6615.0,28.0,3.0,315.0,27.0,34.0,363.0,6.0,340.0,76.0,94.0,30.0,24.0,9.0,9.0,82.0,0.0,0.0,2.0,8.0,265.0,9.0,0.0,6.0,11.0,86.0,1.0,80.0,78.0,47.0,10.0,25.0,10.0,2.0,0.0,1428.0,2.0,0.0,2.0,9.0,2.0,46.0,67.0,1.0,1.0,117.0,0.0,56.0,57.0,5.0,464.0,31.0,16.0,0.0,0.0,28.0,11.0,2.0,24.0,22.0,163.0,185.0,9.0,229.0,42.0,26.0,0.0,126.0,99.0,363.0,61.0,34.0,1.0,19.0,5.0,0.0,8.0,4.0,65.0,2.0,51.0,185.0,16.0,18.0,31.0,0.0,70.0,3.0,0.0,229.0,25.0,143.0,55.0,1.0,20.0,0.0,117.0,51.0
Guatemala,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,171.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,7.0
Albania,1.0,21.0,0.0,259.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,287.0,0.0,1865.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,36.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,41.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,39.0,2.0,310.0,0.0,4.0,3.0,0.0,10.0,1.0,56.0,13.0,3.0,11.0,2.0,40.0,0.0,1900.0,2.0,3.0,63.0,58.0,35.0,14.0,0.0,108.0,1.0,51.0,105.0,0.0,7.0,0.0,73.0,1.0,0.0,11.0,16.0,134.0,12.0,1.0,9.0,9.0,2.0,0.0,17.0,87.0,79.0,15.0,56.0,26.0,1.0,0.0,219.0,39.0,1.0,65.0,3.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,62.0,29.0,15.0,118.0,7.0,1.0,0.0,0.0,11.0,29.0,6.0,3.0,15.0,147.0,21.0,3.0,3.0,22.0,1.0,2.0,23.0,19.0,56.0,19.0,10.0,2.0,2.0,6.0,0.0,6.0,0.0,34.0,3.0,84.0,48.0,4.0,4.0,26.0,0.0,0.0,1.0,0.0,36.0,0.0,5.0,24.0,0.0,4.0,0.0,20.0,43.0
Portugal,4.0,1.0,0.0,295.0,2.0,11.0,5.0,0.0,2.0,0.0,2.0,17.0,3.0,1.0,1.0,128.0,1.0,3333.0,0.0,0.0,15.0,14.0,81.0,2.0,0.0,54.0,0.0,1.0,1.0,0.0,11.0,2.0,60.0,0.0,0.0,1.0,0.0,27.0,6.0,2.0,5.0,15.0,0.0,0.0,22.0,48.0,58.0,2.0,21.0,1.0,1.0,0.0,135.0,0.0,0.0,1.0,65.0,3.0,23.0,1.0,0.0,0.0,2.0,0.0,18.0,30.0,0.0,176.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,23.0,20.0,21.0,1.0,29.0,3.0,11.0,0.0,10.0,7.0,27.0,38.0,13.0,0.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,232.0,13.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,45.0,0.0,11.0,23.0,0.0,7.0,0.0,14.0,55.0
