,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,20.0,7.0,2.0,1095.0,9.0,61.0,177.0,1.0,40.0,26.0,15.0,51.0,19.0,15.0,4.0,302.0,0.0,27646.0,0.0,2.0,62.0,77.0,39.0,125.0,1.0,305.0,21.0,78.0,14.0,0.0,92.0,3.0,252.0,4.0,0.0,14.0,2.0,84.0,69.0,5.0,34.0,71.0,2.0,0.0,45.0,389.0,691.0,14.0,441.0,361.0,2.0,0.0,556.0,2.0,0.0,1.0,167.0,23.0,107.0,7.0,3.0,1.0,23.0,0.0,84.0,145.0,15.0,1028.0,248.0,13.0,1.0,0.0,21.0,70.0,16.0,62.0,143.0,157.0,172.0,2.0,46.0,338.0,14.0,2.0,88.0,295.0,963.0,381.0,237.0,1.0,57.0,18.0,0.0,14.0,11.0,123.0,1.0,343.0,110.0,20.0,86.0,24.0,0.0,94.0,0.0,10.0,83.0,1.0,58.0,111.0,1.0,23.0,0.0,22.0,116.0
Brazil,2.0,1.0,10.0,93.0,14.0,103.0,54.0,2.0,10.0,80.0,27.0,414.0,6.0,37.0,3.0,130.0,0.0,7575.0,8.0,32.0,39.0,74.0,1121.0,36.0,0.0,91.0,2.0,42.0,1.0,0.0,36.0,6.0,166.0,2.0,0.0,43.0,0.0,132.0,8.0,18.0,8.0,155.0,0.0,0.0,46.0,338.0,118.0,9.0,160.0,25.0,12.0,2.0,980.0,13.0,0.0,1.0,1.0,99.0,541.0,76.0,1.0,0.0,10.0,1.0,43.0,253.0,23.0,1169.0,60.0,0.0,0.0,0.0,7.0,52.0,32.0,2.0,17.0,63.0,284.0,1.0,241.0,16.0,31.0,0.0,123.0,81.0,49.0,205.0,100.0,1.0,33.0,97.0,1.0,9.0,8.0,39.0,8.0,1518.0,131.0,67.0,45.0,83.0,5.0,1.0,7.0,3.0,121.0,0.0,54.0,79.0,6.0,7.0,0.0,282.0,1098.0
Mexico,1.0,3.0,4.0,163.0,7.0,10.0,29.0,0.0,49.0,33.0,23.0,16.0,8.0,52.0,5.0,67.0,0.0,3270.0,0.0,0.0,27.0,17.0,130.0,23.0,1.0,68.0,0.0,22.0,8.0,1.0,6.0,5.0,36.0,0.0,0.0,3.0,2.0,62.0,6.0,1.0,6.0,19.0,2.0,0.0,25.0,106.0,113.0,3.0,73.0,4.0,3.0,0.0,124.0,0.0,0.0,0.0,0.0,2.0,41.0,5.0,0.0,3.0,3.0,0.0,19.0,43.0,0.0,165.0,2.0,3.0,0.0,0.0,12.0,3.0,13.0,7.0,4.0,39.0,11.0,0.0,59.0,14.0,42.0,0.0,67.0,17.0,22.0,128.0,58.0,2.0,13.0,2.0,0.0,16.0,3.0,43.0,7.0,125.0,35.0,3.0,7.0,9.0,1.0,5.0,7.0,2.0,34.0,1.0,38.0,11.0,0.0,1.0,0.0,7.0,132.0
Costa Rica,3.0,0.0,4.0,4.0,1.0,10.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,10.0,0.0,824.0,7.0,0.0,0.0,1.0,25.0,5.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,11.0,22.0,22.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,4.0,1.0,0.0,10.0,10.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,17.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0
Norway,2.0,2.0,5.0,124.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,5.0,1.0,2.0,0.0,555.0,2.0,0.0,5.0,3.0,7.0,6.0,0.0,19.0,10.0,17.0,1.0,0.0,12.0,2.0,17.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,25.0,19.0,25.0,1.0,14.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,11.0,19.0,0.0,36.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,7.0,4.0,0.0,2.0,110.0,1.0,0.0,3.0,0.0,7.0,8.0,46.0,0.0,2.0,1.0,0.0,7.0,1.0,3.0,0.0,20.0,12.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,5.0,10.0,0.0,0.0,0.0,2.0,30.0
Spain,41.0,2.0,3.0,967.0,16.0,133.0,93.0,0.0,37.0,61.0,46.0,15.0,79.0,60.0,4.0,210.0,4.0,10666.0,2.0,3.0,99.0,80.0,134.0,155.0,2.0,424.0,43.0,70.0,32.0,0.0,76.0,12.0,149.0,2.0,0.0,2.0,4.0,198.0,64.0,3.0,54.0,106.0,39.0,0.0,295.0,236.0,400.0,58.0,506.0,100.0,1.0,0.0,742.0,0.0,0.0,2.0,46.0,24.0,57.0,33.0,15.0,8.0,17.0,1.0,136.0,147.0,6.0,445.0,113.0,4.0,1.0,0.0,6.0,39.0,4.0,5.0,55.0,94.0,105.0,21.0,156.0,27.0,6.0,1.0,92.0,14.0,51.0,319.0,203.0,1.0,121.0,10.0,0.0,59.0,4.0,160.0,11.0,239.0,83.0,43.0,14.0,55.0,0.0,25.0,8.0,0.0,228.0,11.0,47.0,131.0,1.0,31.0,0.0,33.0,122.0
Russian Federation,37.0,136.0,0.0,349.0,5.0,36.0,96.0,0.0,4.0,4.0,66.0,15.0,6.0,78.0,3.0,125.0,13.0,6664.0,28.0,3.0,317.0,27.0,33.0,360.0,6.0,340.0,75.0,96.0,31.0,24.0,9.0,8.0,86.0,0.0,0.0,2.0,8.0,259.0,10.0,0.0,7.0,14.0,83.0,1.0,74.0,78.0,46.0,10.0,25.0,10.0,2.0,0.0,1446.0,2.0,0.0,2.0,9.0,2.0,46.0,66.0,2.0,1.0,108.0,0.0,57.0,56.0,5.0,468.0,31.0,16.0,0.0,0.0,28.0,11.0,2.0,62.0,23.0,173.0,187.0,9.0,231.0,42.0,23.0,0.0,129.0,98.0,385.0,60.0,37.0,1.0,19.0,5.0,0.0,8.0,4.0,66.0,2.0,50.0,185.0,16.0,20.0,30.0,0.0,69.0,4.0,0.0,227.0,25.0,130.0,55.0,1.0,17.0,0.0,115.0,51.0
Guatemala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,174.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,10.0
Albania,1.0,21.0,0.0,253.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,280.0,0.0,1815.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,35.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,42.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,51.0
Japan,8.0,39.0,2.0,407.0,0.0,4.0,3.0,0.0,8.0,1.0,55.0,12.0,3.0,10.0,2.0,40.0,0.0,1916.0,2.0,2.0,61.0,60.0,32.0,14.0,0.0,105.0,1.0,49.0,103.0,0.0,8.0,0.0,75.0,1.0,0.0,10.0,16.0,120.0,10.0,1.0,8.0,9.0,2.0,0.0,17.0,99.0,77.0,15.0,56.0,27.0,1.0,0.0,225.0,38.0,0.0,66.0,3.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,60.0,29.0,15.0,133.0,6.0,1.0,0.0,0.0,11.0,29.0,7.0,3.0,13.0,145.0,19.0,3.0,3.0,19.0,1.0,2.0,22.0,29.0,53.0,23.0,10.0,2.0,2.0,6.0,0.0,5.0,0.0,35.0,3.0,82.0,49.0,2.0,16.0,27.0,0.0,0.0,1.0,0.0,33.0,0.0,4.0,25.0,0.0,4.0,0.0,20.0,43.0
