,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Norway,3.0,1.0,0.0,25.0,1.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,12.0,4.0,5.0,22.0,0.0,660.0,0.0,0.0,26.0,1.0,2.0,9.0,0.0,23.0,0.0,18.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,4.0,5.0,0.0,2.0,17.0,17.0,26.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,0.0,3.0,8.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,8.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,8.0,4.0,4.0,0.0,3.0,13.0,8.0,0.0,3.0,6.0,9.0,11.0,50.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0
Chile,1.0,0.0,0.0,13.0,2.0,1.0,9.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,18.0,0.0,1331.0,0.0,0.0,8.0,4.0,11.0,1.0,0.0,57.0,1.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,30.0,0.0,20.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,1.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,12.0,11.0,2.0,0.0,5.0,1.0,10.0,7.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0
Spain,37.0,17.0,2.0,32.0,18.0,61.0,128.0,0.0,9.0,23.0,34.0,20.0,11.0,74.0,2.0,117.0,5.0,10761.0,6.0,4.0,67.0,41.0,46.0,123.0,2.0,457.0,4.0,45.0,6.0,0.0,15.0,13.0,115.0,2.0,0.0,8.0,3.0,95.0,15.0,14.0,15.0,33.0,7.0,0.0,68.0,115.0,270.0,8.0,194.0,20.0,1.0,0.0,191.0,0.0,0.0,2.0,18.0,13.0,103.0,6.0,7.0,11.0,30.0,1.0,146.0,63.0,4.0,285.0,92.0,2.0,0.0,0.0,4.0,15.0,14.0,1.0,12.0,64.0,68.0,9.0,46.0,22.0,20.0,0.0,26.0,19.0,65.0,170.0,70.0,0.0,37.0,4.0,0.0,5.0,1.0,102.0,8.0,89.0,47.0,34.0,17.0,29.0,0.0,14.0,5.0,1.0,160.0,4.0,21.0,24.0,2.0,167.0,0.0,23.0,121.0
Italy,17.0,1.0,2.0,89.0,17.0,67.0,125.0,0.0,15.0,16.0,6.0,46.0,2.0,33.0,2.0,179.0,0.0,24378.0,1.0,2.0,93.0,46.0,67.0,83.0,2.0,364.0,5.0,96.0,16.0,0.0,16.0,3.0,614.0,2.0,0.0,15.0,0.0,86.0,49.0,8.0,7.0,25.0,5.0,0.0,23.0,169.0,335.0,2.0,437.0,365.0,0.0,1.0,325.0,2.0,1.0,0.0,85.0,23.0,64.0,6.0,5.0,2.0,30.0,0.0,104.0,291.0,4.0,532.0,66.0,9.0,0.0,0.0,8.0,75.0,6.0,14.0,75.0,87.0,109.0,3.0,48.0,39.0,38.0,0.0,75.0,134.0,1027.0,94.0,62.0,4.0,34.0,4.0,0.0,10.0,6.0,187.0,2.0,170.0,34.0,11.0,38.0,17.0,0.0,30.0,0.0,2.0,82.0,6.0,82.0,56.0,0.0,63.0,0.0,16.0,134.0
Viet Nam,1.0,1.0,3.0,60.0,0.0,16.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,0.0,0.0,55.0,0.0,1425.0,0.0,0.0,30.0,2.0,17.0,2.0,1.0,32.0,0.0,22.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,11.0,7.0,0.0,2.0,5.0,2.0,0.0,2.0,32.0,100.0,1.0,8.0,3.0,0.0,0.0,55.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,35.0,20.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,7.0,610.0,2.0,0.0,1.0,1.0,2.0,0.0,14.0,1.0,45.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,26.0
Germany,3.0,4.0,5.0,566.0,51.0,30.0,7.0,0.0,18.0,1.0,38.0,28.0,19.0,36.0,3.0,312.0,5.0,7863.0,1.0,34.0,119.0,49.0,54.0,57.0,3.0,323.0,31.0,188.0,47.0,0.0,50.0,2.0,210.0,2.0,0.0,2.0,11.0,98.0,26.0,1.0,33.0,13.0,98.0,2.0,74.0,170.0,106.0,19.0,187.0,53.0,2.0,0.0,898.0,1.0,0.0,2.0,37.0,7.0,33.0,24.0,3.0,1.0,90.0,0.0,102.0,152.0,79.0,750.0,21.0,8.0,1.0,0.0,6.0,42.0,9.0,24.0,31.0,57.0,66.0,6.0,53.0,143.0,8.0,5.0,43.0,40.0,163.0,81.0,210.0,0.0,14.0,23.0,2.0,5.0,20.0,76.0,0.0,114.0,15.0,16.0,93.0,30.0,21.0,14.0,4.0,1.0,184.0,38.0,70.0,40.0,7.0,104.0,0.0,21.0,159.0
Romania,1.0,1.0,0.0,171.0,6.0,39.0,14.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,0.0,21.0,0.0,1908.0,0.0,10.0,25.0,10.0,0.0,2.0,0.0,56.0,1.0,12.0,2.0,0.0,1.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,20.0,0.0,2.0,18.0,18.0,0.0,16.0,3.0,0.0,0.0,189.0,0.0,0.0,0.0,1.0,0.0,18.0,13.0,1.0,0.0,30.0,0.0,12.0,10.0,0.0,32.0,3.0,5.0,0.0,0.0,18.0,47.0,2.0,1.0,0.0,14.0,31.0,0.0,5.0,2.0,3.0,0.0,15.0,8.0,2517.0,22.0,30.0,0.0,3.0,0.0,0.0,3.0,0.0,10.0,1.0,18.0,10.0,0.0,3.0,3.0,0.0,15.0,1.0,0.0,54.0,0.0,7.0,26.0,4.0,20.0,0.0,1.0,17.0
India,5.0,21.0,2.0,277.0,2.0,10.0,15.0,0.0,40.0,0.0,17.0,150.0,2.0,106.0,25.0,597.0,3.0,12477.0,0.0,2.0,267.0,113.0,438.0,39.0,4.0,626.0,4.0,439.0,12.0,0.0,8.0,8.0,111.0,3.0,0.0,42.0,8.0,166.0,53.0,2.0,13.0,27.0,6.0,10.0,71.0,314.0,183.0,3.0,112.0,30.0,7.0,0.0,1183.0,43.0,0.0,3.0,6.0,49.0,185.0,60.0,0.0,3.0,21.0,0.0,258.0,379.0,11.0,1292.0,12.0,2.0,10.0,282.0,4.0,144.0,37.0,23.0,77.0,344.0,337.0,1.0,88.0,66.0,14.0,0.0,217.0,20.0,256.0,67.0,93.0,0.0,7.0,7.0,2.0,22.0,9.0,116.0,15.0,438.0,25.0,19.0,25.0,21.0,1.0,3.0,13.0,1.0,331.0,0.0,258.0,80.0,52.0,16.0,0.0,116.0,631.0
Japan,6.0,15.0,2.0,48.0,6.0,9.0,1.0,1.0,15.0,2.0,2.0,1.0,8.0,6.0,3.0,123.0,0.0,4003.0,0.0,0.0,82.0,35.0,40.0,9.0,0.0,76.0,0.0,74.0,74.0,0.0,15.0,0.0,92.0,2.0,0.0,8.0,0.0,103.0,15.0,4.0,5.0,6.0,1.0,0.0,7.0,38.0,160.0,18.0,60.0,17.0,2.0,0.0,351.0,7.0,3.0,12.0,4.0,1.0,23.0,3.0,0.0,0.0,12.0,0.0,43.0,44.0,0.0,112.0,9.0,0.0,2.0,0.0,16.0,45.0,11.0,3.0,17.0,210.0,27.0,0.0,4.0,25.0,7.0,2.0,17.0,22.0,84.0,27.0,11.0,1.0,2.0,7.0,0.0,6.0,4.0,12.0,5.0,125.0,12.0,6.0,16.0,19.0,0.0,1.0,1.0,0.0,36.0,0.0,18.0,18.0,1.0,4.0,0.0,9.0,216.0
Slovakia,1.0,0.0,1.0,17.0,2.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,27.0,0.0,904.0,0.0,2.0,12.0,9.0,5.0,0.0,1.0,41.0,3.0,2.0,2.0,0.0,6.0,0.0,22.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,17.0,32.0,0.0,23.0,8.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,24.0,0.0,15.0,20.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,10.0,2.0,0.0,5.0,1.0,2.0,5.0,3.0,20.0,0.0,12.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,11.0,8.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,20.0,1.0,4.0,3.0,1.0,6.0,0.0,2.0,37.0
United States,9.0,194.0,28.0,362.0,105.0,158.0,82.0,8.0,176.0,100.0,170.0,177.0,211.0,150.0,63.0,2865.0,1.0,35220.0,27.0,24.0,2382.0,413.0,322.0,124.0,11.0,3209.0,54.0,831.0,93.0,0.0,117.0,193.0,705.0,1.0,0.0,76.0,45.0,613.0,263.0,52.0,120.0,108.0,107.0,9.0,355.0,1029.0,1190.0,21.0,1224.0,420.0,54.0,2.0,5274.0,10.0,9.0,13.0,127.0,20.0,176.0,92.0,22.0,11.0,457.0,3.0,1402.0,631.0,108.0,2243.0,145.0,31.0,2.0,12.0,157.0,160.0,232.0,90.0,244.0,1227.0,785.0,5.0,383.0,942.0,59.0,17.0,223.0,133.0,803.0,1131.0,886.0,20.0,60.0,56.0,3.0,68.0,46.0,954.0,86.0,1220.0,341.0,122.0,191.0,129.0,10.0,18.0,30.0,17.0,465.0,19.0,391.0,300.0,5.0,559.0,2.0,423.0,1368.0
Portugal,3.0,0.0,1.0,4.0,0.0,5.0,9.0,0.0,2.0,0.0,2.0,2.0,11.0,17.0,0.0,22.0,0.0,3861.0,0.0,0.0,7.0,5.0,12.0,1.0,0.0,43.0,4.0,6.0,0.0,0.0,4.0,0.0,91.0,1.0,0.0,1.0,0.0,128.0,2.0,1.0,1.0,7.0,0.0,0.0,2.0,23.0,39.0,1.0,8.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,60.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,20.0,26.0,1.0,53.0,9.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,11.0,14.0,13.0,0.0,9.0,1.0,1.0,0.0,10.0,8.0,25.0,32.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,34.0,19.0,0.0,2.0,10.0,0.0,4.0,1.0,0.0,68.0,0.0,11.0,15.0,0.0,3.0,0.0,8.0,25.0
Canada,1.0,7.0,1.0,18.0,11.0,10.0,3.0,1.0,6.0,5.0,15.0,6.0,21.0,11.0,6.0,234.0,0.0,4654.0,1.0,138.0,162.0,34.0,21.0,15.0,0.0,277.0,5.0,60.0,7.0,0.0,19.0,2.0,65.0,0.0,0.0,6.0,2.0,49.0,21.0,0.0,13.0,7.0,7.0,1.0,116.0,70.0,109.0,1.0,44.0,50.0,2.0,0.0,484.0,1.0,0.0,0.0,27.0,1.0,11.0,17.0,2.0,2.0,57.0,0.0,57.0,42.0,1.0,225.0,9.0,2.0,0.0,1.0,5.0,18.0,54.0,8.0,14.0,35.0,47.0,0.0,36.0,63.0,4.0,0.0,13.0,9.0,61.0,60.0,104.0,2.0,3.0,4.0,0.0,5.0,2.0,71.0,2.0,100.0,39.0,228.0,17.0,3.0,0.0,3.0,2.0,0.0,45.0,0.0,50.0,35.0,0.0,37.0,0.0,38.0,79.0
