,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Romania,3.0,0.0,0.0,32.0,3.0,5.0,11.0,0.0,1.0,3.0,17.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,17.0,0.0,8.0,0.0,36.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,4.0,27.0,53.0,15.0,11.0,6.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,0.0,22.0,0.0,3.0,3.0,0.0,73.0,172.0,4.0,0.0,0.0,0.0,123.0,0.0,1.0,5.0,11.0,5.0,7.0,6.0,5.0,1.0,0.0,11.0,6.0,0.0,7.0,29.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,36.0,6.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,85.0,0.0,14.0,68.0,0.0,1.0,0.0,2.0,17.0
Spain,80.0,0.0,0.0,15.0,5.0,50.0,113.0,0.0,2.0,36.0,14.0,25.0,28.0,38.0,5.0,50.0,4.0,7.0,1.0,0.0,25.0,27.0,82.0,72.0,0.0,148.0,6.0,32.0,2.0,0.0,1.0,1.0,144.0,2.0,0.0,2.0,2.0,376.0,11.0,1.0,44.0,38.0,6.0,0.0,53.0,138.0,412.0,1.0,96.0,15.0,1.0,0.0,186.0,0.0,0.0,3.0,53.0,4.0,48.0,3.0,3.0,2.0,6.0,0.0,7.0,80.0,3.0,541.0,188.0,53.0,0.0,0.0,7.0,15.0,0.0,6.0,8.0,39.0,33.0,4.0,57.0,5.0,12.0,0.0,43.0,14.0,7.0,224.0,158.0,1.0,37.0,4.0,0.0,5.0,3.0,33.0,1.0,184.0,42.0,31.0,12.0,35.0,0.0,50.0,18.0,0.0,199.0,0.0,25.0,26.0,1.0,3.0,0.0,14.0,106.0
Italy,45.0,15.0,1.0,51.0,11.0,42.0,25.0,1.0,11.0,20.0,90.0,102.0,19.0,10.0,1.0,82.0,1.0,22.0,0.0,4.0,27.0,35.0,67.0,58.0,0.0,173.0,11.0,38.0,37.0,0.0,10.0,0.0,360.0,5.0,0.0,1.0,0.0,116.0,63.0,6.0,8.0,118.0,6.0,0.0,86.0,291.0,397.0,2.0,197.0,87.0,0.0,0.0,362.0,2.0,1.0,1.0,259.0,18.0,272.0,28.0,4.0,0.0,18.0,2.0,9.0,100.0,0.0,1012.0,911.0,19.0,1.0,0.0,39.0,162.0,1.0,96.0,116.0,22.0,158.0,7.0,27.0,34.0,23.0,0.0,67.0,429.0,3.0,259.0,101.0,17.0,176.0,7.0,3.0,1.0,4.0,42.0,0.0,181.0,53.0,47.0,35.0,38.0,0.0,13.0,3.0,3.0,180.0,0.0,33.0,63.0,1.0,92.0,0.0,26.0,145.0
United States,13.0,68.0,10.0,166.0,50.0,165.0,109.0,1.0,69.0,96.0,321.0,146.0,166.0,125.0,68.0,2389.0,1.0,115.0,62.0,31.0,1097.0,491.0,345.0,114.0,41.0,1789.0,15.0,982.0,116.0,1.0,251.0,38.0,1062.0,8.0,0.0,20.0,47.0,757.0,253.0,21.0,85.0,99.0,91.0,3.0,969.0,1964.0,2064.0,15.0,1175.0,403.0,62.0,1.0,2758.0,13.0,2.0,18.0,283.0,14.0,159.0,28.0,15.0,3.0,293.0,3.0,205.0,535.0,30.0,4510.0,222.0,197.0,1.0,8.0,148.0,83.0,23.0,222.0,140.0,216.0,383.0,14.0,399.0,763.0,36.0,9.0,135.0,553.0,115.0,1202.0,793.0,28.0,72.0,19.0,0.0,137.0,42.0,288.0,2.0,689.0,234.0,183.0,136.0,256.0,5.0,28.0,39.0,4.0,499.0,2.0,253.0,219.0,4.0,137.0,2.0,276.0,1285.0
Australia,3.0,4.0,0.0,31.0,3.0,11.0,9.0,7.0,5.0,2.0,3.0,9.0,25.0,14.0,1.0,161.0,0.0,5.0,1.0,0.0,41.0,18.0,31.0,10.0,0.0,51.0,2.0,59.0,6.0,0.0,7.0,2.0,103.0,1.0,0.0,2.0,1.0,94.0,7.0,1.0,67.0,5.0,1.0,12.0,26.0,116.0,76.0,1.0,47.0,14.0,3.0,0.0,355.0,3.0,0.0,0.0,15.0,1.0,22.0,7.0,4.0,0.0,9.0,0.0,6.0,32.0,6.0,171.0,44.0,0.0,0.0,4.0,7.0,6.0,17.0,12.0,32.0,55.0,18.0,19.0,22.0,13.0,8.0,0.0,36.0,20.0,3.0,88.0,141.0,2.0,2.0,5.0,1.0,76.0,37.0,15.0,1.0,62.0,25.0,1.0,10.0,25.0,2.0,4.0,2.0,0.0,54.0,0.0,15.0,13.0,1.0,3.0,0.0,14.0,68.0
Japan,5.0,4.0,1.0,24.0,2.0,21.0,1.0,4.0,9.0,4.0,1.0,4.0,2.0,29.0,3.0,106.0,0.0,9.0,0.0,0.0,108.0,20.0,18.0,6.0,0.0,59.0,1.0,38.0,52.0,0.0,7.0,0.0,33.0,0.0,0.0,3.0,58.0,136.0,7.0,0.0,7.0,13.0,2.0,0.0,11.0,34.0,28.0,3.0,34.0,12.0,0.0,0.0,184.0,7.0,3.0,86.0,2.0,0.0,66.0,2.0,0.0,0.0,5.0,0.0,16.0,42.0,4.0,275.0,9.0,0.0,0.0,0.0,2.0,20.0,0.0,7.0,18.0,16.0,5.0,0.0,25.0,4.0,1.0,2.0,4.0,103.0,19.0,65.0,14.0,1.0,0.0,4.0,1.0,1.0,13.0,5.0,0.0,102.0,21.0,51.0,1.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,11.0,11.0,0.0,0.0,0.0,20.0,42.0
Peru,2.0,4.0,0.0,1.0,1.0,3.0,12.0,0.0,3.0,8.0,19.0,17.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,78.0,10.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,7.0,5.0,0.0,16.0,32.0,9.0,1.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,41.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,6.0,21.0,2.0,12.0,0.0,2.0,0.0,13.0,12.0,0.0,26.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,12.0,8.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,54.0,0.0,7.0,5.0,0.0,0.0,0.0,14.0,110.0
"Macedonia, Republic of",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1085.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,115.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,115.0,3.0,0.0,11.0,0.0,0.0,23.0,0.0,1.0,15.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,4.0
Indonesia,1.0,3.0,0.0,9.0,5.0,13.0,8.0,0.0,2.0,8.0,2.0,17.0,8.0,4.0,0.0,51.0,0.0,1.0,0.0,0.0,11.0,3.0,183.0,12.0,0.0,46.0,0.0,6.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,0.0,20.0,3.0,1.0,7.0,3.0,0.0,1.0,8.0,43.0,43.0,0.0,27.0,3.0,1.0,0.0,68.0,8.0,0.0,0.0,7.0,10.0,19.0,19.0,0.0,0.0,0.0,0.0,4.0,82.0,0.0,98.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,13.0,27.0,0.0,47.0,2.0,4.0,0.0,12.0,20.0,0.0,46.0,7.0,1.0,4.0,12.0,0.0,4.0,2.0,8.0,0.0,31.0,13.0,0.0,7.0,5.0,0.0,4.0,5.0,0.0,40.0,0.0,10.0,3.0,0.0,1.0,1.0,45.0,68.0
Turkey,2.0,16.0,0.0,14.0,1.0,3.0,2.0,0.0,0.0,0.0,22.0,1.0,2.0,16.0,0.0,109.0,11.0,3.0,3.0,1.0,10.0,3.0,7.0,95.0,0.0,27.0,4.0,7.0,3.0,0.0,4.0,0.0,33.0,2.0,0.0,0.0,0.0,189.0,35.0,0.0,1.0,1.0,1.0,0.0,20.0,115.0,54.0,4.0,44.0,2.0,0.0,0.0,193.0,0.0,0.0,0.0,1.0,3.0,26.0,0.0,0.0,0.0,10.0,0.0,8.0,33.0,0.0,237.0,28.0,33.0,0.0,0.0,10.0,1.0,0.0,13.0,3.0,23.0,66.0,8.0,291.0,97.0,0.0,0.0,26.0,12.0,25.0,64.0,164.0,0.0,35.0,6.0,0.0,4.0,9.0,11.0,0.0,90.0,16.0,1.0,13.0,31.0,0.0,3.0,0.0,10.0,171.0,0.0,16.0,16.0,3.0,9.0,1.0,4.0,16.0
