,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Germany,2.0,13.0,0.0,800.0,12.0,41.0,8.0,0.0,24.0,2.0,42.0,4.0,19.0,21.0,11.0,175.0,6.0,8212.0,0.0,22.0,69.0,45.0,20.0,68.0,1.0,410.0,15.0,128.0,61.0,0.0,67.0,4.0,143.0,2.0,0.0,2.0,14.0,77.0,25.0,0.0,20.0,17.0,33.0,1.0,239.0,190.0,128.0,28.0,121.0,56.0,0.0,0.0,864.0,1.0,4.0,7.0,35.0,4.0,55.0,19.0,7.0,0.0,55.0,0.0,67.0,146.0,43.0,1278.0,19.0,6.0,1.0,0.0,18.0,61.0,7.0,23.0,23.0,45.0,65.0,22.0,52.0,255.0,11.0,2.0,29.0,28.0,63.0,66.0,212.0,0.0,4.0,13.0,2.0,13.0,44.0,123.0,0.0,148.0,24.0,2.0,104.0,23.0,4.0,12.0,0.0,0.0,115.0,1.0,61.0,26.0,1.0,48.0,0.0,12.0,112.0
Estonia,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,11.0,0.0,417.0,1.0,0.0,26.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,5.0,0.0,8.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,9.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0
India,3.0,17.0,0.0,312.0,3.0,12.0,20.0,1.0,9.0,5.0,11.0,260.0,4.0,62.0,4.0,290.0,1.0,6267.0,0.0,2.0,270.0,83.0,995.0,29.0,5.0,369.0,2.0,242.0,10.0,0.0,3.0,3.0,56.0,0.0,0.0,30.0,0.0,281.0,33.0,2.0,10.0,23.0,5.0,15.0,53.0,163.0,97.0,6.0,65.0,14.0,10.0,0.0,541.0,44.0,0.0,4.0,8.0,23.0,147.0,78.0,0.0,1.0,5.0,1.0,128.0,388.0,10.0,879.0,5.0,1.0,6.0,299.0,74.0,35.0,12.0,19.0,72.0,100.0,215.0,1.0,59.0,55.0,14.0,0.0,130.0,7.0,108.0,61.0,65.0,0.0,3.0,7.0,0.0,18.0,12.0,62.0,3.0,285.0,26.0,30.0,16.0,15.0,3.0,1.0,14.0,0.0,138.0,0.0,238.0,37.0,38.0,13.0,0.0,78.0,907.0
Turkmenistan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,55.0,39.0,2.0,39.0,17.0,41.0,41.0,0.0,6.0,34.0,14.0,4.0,17.0,37.0,2.0,49.0,4.0,6794.0,0.0,1.0,40.0,57.0,66.0,39.0,3.0,227.0,14.0,28.0,25.0,0.0,29.0,8.0,56.0,1.0,0.0,5.0,1.0,43.0,29.0,6.0,27.0,37.0,32.0,0.0,36.0,87.0,192.0,14.0,219.0,68.0,1.0,0.0,140.0,0.0,7.0,2.0,21.0,23.0,20.0,23.0,12.0,4.0,28.0,3.0,70.0,43.0,3.0,209.0,59.0,5.0,0.0,0.0,9.0,26.0,3.0,1.0,52.0,75.0,78.0,2.0,69.0,8.0,10.0,0.0,31.0,8.0,15.0,143.0,48.0,1.0,61.0,6.0,0.0,21.0,2.0,140.0,7.0,132.0,25.0,32.0,11.0,48.0,2.0,33.0,9.0,1.0,87.0,6.0,18.0,21.0,2.0,88.0,0.0,14.0,79.0
Norway,2.0,3.0,0.0,113.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,8.0,3.0,4.0,11.0,8.0,452.0,0.0,0.0,13.0,1.0,1.0,5.0,0.0,24.0,1.0,16.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,13.0,8.0,25.0,1.0,4.0,2.0,0.0,1.0,78.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,9.0,0.0,11.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,160.0,0.0,0.0,2.0,0.0,6.0,4.0,5.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
Japan,8.0,16.0,1.0,217.0,4.0,7.0,2.0,2.0,6.0,2.0,3.0,1.0,3.0,4.0,2.0,92.0,8.0,2996.0,0.0,1.0,67.0,33.0,49.0,5.0,0.0,77.0,2.0,43.0,69.0,0.0,6.0,1.0,97.0,0.0,0.0,12.0,0.0,81.0,12.0,4.0,0.0,2.0,1.0,0.0,7.0,60.0,178.0,9.0,61.0,21.0,3.0,0.0,197.0,16.0,0.0,21.0,3.0,1.0,13.0,3.0,0.0,0.0,13.0,0.0,54.0,43.0,6.0,115.0,9.0,1.0,1.0,0.0,18.0,37.0,13.0,0.0,13.0,164.0,21.0,0.0,6.0,17.0,5.0,1.0,7.0,32.0,48.0,37.0,13.0,6.0,3.0,7.0,0.0,5.0,1.0,12.0,10.0,96.0,33.0,2.0,15.0,20.0,0.0,1.0,0.0,0.0,29.0,0.0,18.0,19.0,0.0,3.0,0.0,12.0,107.0
Lithuania,1.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,268.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Cabo Verde,6.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,312.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,19.0,13.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,6.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0
United States,16.0,248.0,23.0,525.0,80.0,196.0,81.0,4.0,113.0,55.0,240.0,126.0,148.0,112.0,94.0,1928.0,9.0,31643.0,16.0,29.0,1757.0,398.0,172.0,81.0,8.0,2263.0,13.0,735.0,60.0,2.0,128.0,173.0,586.0,2.0,0.0,60.0,58.0,680.0,266.0,38.0,109.0,90.0,80.0,8.0,391.0,967.0,1055.0,18.0,1158.0,432.0,89.0,4.0,3887.0,10.0,6.0,7.0,128.0,25.0,138.0,108.0,37.0,8.0,374.0,2.0,867.0,493.0,171.0,2198.0,125.0,39.0,1.0,16.0,133.0,160.0,259.0,102.0,195.0,1243.0,687.0,7.0,331.0,944.0,67.0,18.0,226.0,171.0,539.0,972.0,784.0,31.0,56.0,48.0,1.0,95.0,54.0,995.0,112.0,1160.0,234.0,143.0,170.0,177.0,6.0,16.0,38.0,8.0,300.0,9.0,465.0,349.0,4.0,683.0,0.0,284.0,764.0
