,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Italy,17.0,2.0,2.0,109.0,21.0,74.0,102.0,3.0,10.0,18.0,21.0,49.0,4.0,47.0,2.0,257.0,0.0,25796.0,1.0,2.0,73.0,108.0,68.0,144.0,4.0,621.0,7.0,117.0,16.0,0.0,17.0,1.0,412.0,2.0,0.0,21.0,0.0,69.0,55.0,5.0,5.0,51.0,2.0,1.0,25.0,209.0,363.0,3.0,544.0,419.0,0.0,1.0,506.0,1.0,1.0,1.0,129.0,22.0,99.0,22.0,6.0,3.0,15.0,0.0,164.0,255.0,4.0,813.0,86.0,6.0,0.0,1.0,17.0,68.0,17.0,16.0,84.0,158.0,203.0,2.0,72.0,88.0,13.0,0.0,92.0,191.0,1445.0,116.0,87.0,0.0,39.0,5.0,1.0,11.0,13.0,173.0,2.0,253.0,33.0,75.0,54.0,19.0,0.0,20.0,1.0,2.0,92.0,3.0,91.0,58.0,1.0,36.0,0.0,31.0,172.0
Spain,30.0,4.0,2.0,65.0,11.0,79.0,148.0,1.0,15.0,27.0,35.0,19.0,8.0,107.0,2.0,154.0,4.0,12858.0,6.0,4.0,77.0,45.0,43.0,237.0,2.0,608.0,6.0,70.0,10.0,0.0,12.0,12.0,129.0,1.0,0.0,7.0,2.0,94.0,17.0,12.0,14.0,32.0,16.0,1.0,80.0,138.0,359.0,11.0,338.0,18.0,2.0,0.0,265.0,0.0,0.0,2.0,23.0,15.0,147.0,19.0,8.0,16.0,10.0,1.0,184.0,96.0,5.0,388.0,85.0,4.0,0.0,0.0,1.0,27.0,13.0,2.0,17.0,99.0,59.0,10.0,57.0,25.0,22.0,0.0,46.0,20.0,98.0,207.0,79.0,2.0,26.0,4.0,0.0,8.0,1.0,117.0,8.0,137.0,42.0,36.0,17.0,22.0,1.0,22.0,6.0,1.0,206.0,0.0,29.0,23.0,4.0,134.0,0.0,51.0,197.0
United States,6.0,146.0,26.0,221.0,74.0,152.0,88.0,5.0,170.0,96.0,50.0,125.0,160.0,114.0,64.0,2801.0,1.0,34788.0,24.0,23.0,2261.0,360.0,350.0,98.0,18.0,3641.0,49.0,761.0,87.0,0.0,117.0,110.0,714.0,4.0,1.0,50.0,40.0,541.0,200.0,43.0,90.0,109.0,133.0,13.0,359.0,939.0,1199.0,25.0,835.0,309.0,66.0,1.0,5162.0,8.0,11.0,11.0,182.0,21.0,237.0,43.0,9.0,11.0,376.0,1.0,1358.0,701.0,98.0,2058.0,114.0,43.0,1.0,15.0,122.0,128.0,104.0,91.0,240.0,782.0,670.0,3.0,286.0,574.0,39.0,19.0,251.0,116.0,857.0,851.0,635.0,12.0,46.0,53.0,3.0,61.0,57.0,578.0,37.0,1194.0,407.0,110.0,162.0,130.0,8.0,11.0,27.0,16.0,535.0,18.0,390.0,279.0,4.0,108.0,2.0,418.0,1569.0
"Venezuela, Bolivarian Republic of",1.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,3.0,16.0,1.0,23.0,0.0,1538.0,0.0,2.0,17.0,4.0,37.0,18.0,0.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,0.0,16.0,68.0,37.0,0.0,4.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,2.0,0.0,0.0,7.0,77.0,0.0,105.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,7.0,18.0,0.0,16.0,0.0,0.0,0.0,8.0,9.0,10.0,47.0,16.0,0.0,4.0,5.0,0.0,3.0,1.0,6.0,1.0,14.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,1.0,101.0,0.0,3.0,6.0,1.0,0.0,0.0,29.0,13.0
Cabo Verde,2.0,2.0,0.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,13.0,0.0,596.0,0.0,0.0,15.0,2.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,3.0,0.0,5.0,0.0,3.0,19.0,25.0,0.0,10.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,10.0,121.0,1.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0
China,2.0,26.0,2.0,991.0,1.0,35.0,30.0,0.0,44.0,8.0,10.0,16.0,8.0,48.0,8.0,803.0,0.0,6102.0,1.0,2.0,405.0,43.0,65.0,104.0,0.0,1789.0,104.0,403.0,36.0,0.0,15.0,13.0,121.0,1.0,0.0,3.0,3.0,143.0,52.0,5.0,14.0,17.0,41.0,56.0,88.0,343.0,166.0,21.0,227.0,25.0,3.0,0.0,1637.0,20.0,5.0,4.0,11.0,2.0,29.0,1.0,0.0,5.0,12.0,0.0,1104.0,210.0,112.0,855.0,30.0,17.0,1.0,25.0,11.0,1554.0,8.0,12.0,81.0,3698.0,102.0,0.0,56.0,105.0,11.0,5.0,38.0,38.0,1634.0,97.0,55.0,2.0,3.0,11.0,0.0,11.0,3.0,149.0,2.0,435.0,35.0,12.0,37.0,22.0,0.0,7.0,0.0,1.0,186.0,0.0,71.0,181.0,1.0,16.0,55.0,53.0,236.0
United Kingdom,1.0,18.0,2.0,314.0,11.0,46.0,7.0,1.0,150.0,19.0,40.0,27.0,31.0,70.0,15.0,855.0,1.0,19667.0,0.0,37.0,502.0,70.0,99.0,133.0,4.0,1220.0,12.0,521.0,22.0,0.0,61.0,13.0,288.0,1.0,0.0,15.0,6.0,459.0,32.0,8.0,93.0,35.0,21.0,3.0,198.0,513.0,350.0,14.0,162.0,64.0,13.0,0.0,3186.0,9.0,1.0,2.0,27.0,22.0,108.0,27.0,10.0,7.0,56.0,0.0,476.0,413.0,19.0,967.0,82.0,57.0,1.0,4.0,30.0,111.0,29.0,18.0,73.0,183.0,281.0,3.0,91.0,209.0,3.0,3.0,116.0,52.0,403.0,179.0,456.0,2.0,31.0,23.0,0.0,32.0,24.0,311.0,5.0,555.0,52.0,118.0,28.0,31.0,6.0,18.0,4.0,2.0,275.0,4.0,374.0,50.0,8.0,17.0,0.0,128.0,339.0
Viet Nam,2.0,1.0,4.0,73.0,0.0,18.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,42.0,0.0,1033.0,0.0,1.0,19.0,7.0,12.0,2.0,3.0,43.0,0.0,27.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,21.0,38.0,1.0,6.0,3.0,0.0,0.0,89.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,19.0,27.0,0.0,19.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,549.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,47.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,11.0,1.0,0.0,1.0,0.0,4.0,4.0
Argentina,2.0,2.0,0.0,19.0,2.0,15.0,73.0,0.0,4.0,30.0,8.0,14.0,2.0,8.0,0.0,21.0,0.0,2715.0,1.0,4.0,45.0,10.0,232.0,27.0,0.0,93.0,9.0,20.0,3.0,0.0,1.0,5.0,19.0,0.0,0.0,1.0,0.0,12.0,8.0,0.0,0.0,10.0,48.0,0.0,54.0,80.0,31.0,6.0,26.0,3.0,2.0,0.0,57.0,0.0,0.0,0.0,1.0,3.0,393.0,3.0,0.0,1.0,0.0,0.0,25.0,17.0,0.0,97.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,6.0,132.0,26.0,0.0,60.0,11.0,2.0,0.0,17.0,22.0,28.0,53.0,33.0,0.0,5.0,10.0,0.0,1.0,0.0,16.0,1.0,69.0,9.0,3.0,6.0,10.0,0.0,30.0,4.0,0.0,30.0,0.0,17.0,7.0,0.0,5.0,0.0,30.0,109.0
Japan,4.0,2.0,3.0,189.0,3.0,5.0,2.0,1.0,14.0,1.0,1.0,1.0,8.0,9.0,2.0,121.0,0.0,2853.0,0.0,0.0,69.0,37.0,30.0,5.0,0.0,87.0,0.0,98.0,103.0,0.0,11.0,0.0,35.0,2.0,0.0,7.0,1.0,114.0,12.0,0.0,4.0,12.0,1.0,0.0,6.0,34.0,34.0,24.0,38.0,12.0,0.0,0.0,340.0,5.0,3.0,24.0,3.0,0.0,21.0,3.0,0.0,0.0,4.0,0.0,34.0,24.0,3.0,131.0,12.0,3.0,1.0,0.0,5.0,36.0,12.0,4.0,18.0,196.0,31.0,0.0,5.0,20.0,5.0,1.0,14.0,15.0,79.0,10.0,8.0,1.0,5.0,6.0,0.0,3.0,4.0,10.0,3.0,96.0,13.0,5.0,16.0,3.0,1.0,0.0,1.0,0.0,32.0,0.0,13.0,15.0,1.0,3.0,0.0,7.0,196.0
