,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Spain,68.0,7.0,1.0,11.0,3.0,63.0,110.0,0.0,9.0,42.0,14.0,115.0,91.0,40.0,6.0,81.0,5.0,4.0,1.0,0.0,27.0,28.0,123.0,42.0,0.0,165.0,7.0,37.0,6.0,0.0,4.0,1.0,248.0,6.0,0.0,1.0,2.0,389.0,46.0,0.0,64.0,34.0,2.0,0.0,45.0,121.0,395.0,0.0,113.0,13.0,0.0,0.0,67.0,0.0,0.0,2.0,44.0,19.0,31.0,9.0,412.0,0.0,15.0,1.0,4.0,106.0,3.0,485.0,164.0,37.0,0.0,0.0,20.0,25.0,2.0,5.0,5.0,32.0,23.0,5.0,78.0,8.0,19.0,0.0,30.0,15.0,7.0,283.0,140.0,1.0,26.0,3.0,0.0,15.0,5.0,31.0,0.0,42.0,107.0,34.0,7.0,35.0,0.0,54.0,11.0,0.0,202.0,51.0,26.0,26.0,2.0,11.0,0.0,16.0,164.0
United States,11.0,102.0,19.0,136.0,72.0,212.0,87.0,7.0,71.0,115.0,389.0,173.0,194.0,123.0,79.0,2580.0,1.0,102.0,75.0,20.0,1181.0,556.0,323.0,130.0,48.0,1850.0,15.0,1107.0,128.0,0.0,296.0,239.0,1140.0,9.0,0.0,30.0,45.0,749.0,249.0,28.0,120.0,102.0,65.0,4.0,1016.0,2068.0,2016.0,22.0,1226.0,457.0,66.0,1.0,2373.0,19.0,8.0,16.0,362.0,22.0,159.0,31.0,16.0,0.0,477.0,2.0,174.0,536.0,39.0,4718.0,195.0,213.0,3.0,9.0,119.0,128.0,28.0,189.0,181.0,231.0,363.0,13.0,456.0,796.0,50.0,11.0,180.0,424.0,113.0,1391.0,786.0,42.0,58.0,34.0,0.0,137.0,72.0,300.0,2.0,447.0,205.0,154.0,200.0,263.0,11.0,20.0,58.0,8.0,605.0,7.0,460.0,306.0,0.0,285.0,2.0,282.0,1292.0
Italy,29.0,13.0,2.0,51.0,13.0,32.0,44.0,1.0,7.0,23.0,91.0,167.0,24.0,12.0,2.0,99.0,1.0,22.0,0.0,5.0,28.0,44.0,216.0,49.0,0.0,252.0,15.0,40.0,32.0,0.0,7.0,13.0,773.0,1.0,0.0,24.0,0.0,158.0,42.0,2.0,9.0,95.0,1.0,0.0,73.0,308.0,437.0,5.0,185.0,87.0,0.0,0.0,133.0,2.0,1.0,1.0,227.0,26.0,154.0,27.0,7.0,0.0,31.0,2.0,13.0,140.0,6.0,1100.0,559.0,13.0,1.0,0.0,44.0,130.0,3.0,101.0,94.0,54.0,177.0,9.0,26.0,14.0,28.0,0.0,48.0,352.0,5.0,220.0,122.0,20.0,206.0,8.0,5.0,11.0,4.0,32.0,0.0,36.0,56.0,43.0,201.0,43.0,0.0,7.0,3.0,2.0,196.0,1.0,36.0,62.0,1.0,145.0,0.0,59.0,229.0
Latvia,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,1.0,3.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Mauritania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Peru,7.0,4.0,0.0,0.0,1.0,3.0,11.0,0.0,3.0,6.0,21.0,14.0,3.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,6.0,58.0,8.0,0.0,11.0,0.0,4.0,0.0,0.0,2.0,3.0,20.0,2.0,0.0,0.0,0.0,16.0,4.0,0.0,3.0,3.0,6.0,0.0,10.0,31.0,10.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,103.0,3.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,18.0,61.0,0.0,27.0,0.0,2.0,0.0,10.0,21.0,0.0,18.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,10.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,44.0,1.0,4.0,3.0,0.0,5.0,0.0,13.0,100.0
Croatia,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
Ghana,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,42.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,16.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,13.0,0.0,3.0,0.0,1.0,0.0,6.0,5.0,1.0,13.0,3.0,0.0,1.0,7.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,18.0,9.0,0.0,0.0,3.0,16.0,2.0
Japan,7.0,5.0,0.0,25.0,2.0,24.0,1.0,5.0,17.0,6.0,2.0,5.0,3.0,20.0,2.0,100.0,0.0,5.0,0.0,0.0,112.0,5.0,26.0,13.0,0.0,111.0,2.0,31.0,38.0,0.0,6.0,0.0,75.0,0.0,0.0,5.0,71.0,184.0,6.0,3.0,8.0,9.0,3.0,0.0,12.0,30.0,38.0,2.0,33.0,10.0,0.0,0.0,140.0,13.0,3.0,50.0,1.0,0.0,167.0,0.0,1.0,0.0,3.0,0.0,8.0,58.0,27.0,227.0,15.0,1.0,0.0,0.0,2.0,23.0,0.0,6.0,23.0,21.0,10.0,0.0,26.0,7.0,0.0,1.0,4.0,83.0,19.0,61.0,19.0,1.0,0.0,1.0,0.0,1.0,14.0,4.0,0.0,57.0,16.0,32.0,2.0,4.0,1.0,0.0,2.0,0.0,41.0,2.0,9.0,3.0,0.0,2.0,0.0,7.0,56.0
Norway,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,7.0,12.0,11.0,1.0,15.0,0.0,1.0,0.0,0.0,21.0,13.0,2.0,11.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,2.0,1.0,3.0,0.0,2.0,8.0,10.0,1.0,13.0,3.0,0.0,0.0,32.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,1.0,5.0,0.0,104.0,7.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,29.0,1.0,4.0,0.0,99.0,1.0,2.0,0.0,7.0,1.0,3.0,10.0,47.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,25.0,14.0,3.0,2.0,0.0,1.0,0.0,3.0,6.0
