,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,14.0,308.0,37.0,2960.0,66.0,243.0,128.0,7.0,151.0,102.0,141.0,173.0,239.0,128.0,200.0,1414.0,19.0,38496.0,31.0,33.0,1959.0,629.0,287.0,107.0,43.0,1991.0,24.0,1041.0,62.0,1.0,606.0,66.0,759.0,7.0,0.0,56.0,39.0,969.0,349.0,30.0,163.0,90.0,110.0,11.0,422.0,1325.0,1305.0,30.0,1216.0,571.0,80.0,4.0,4264.0,24.0,14.0,8.0,102.0,48.0,194.0,123.0,19.0,5.0,424.0,3.0,797.0,665.0,198.0,2154.0,201.0,58.0,1.0,11.0,285.0,187.0,87.0,67.0,310.0,955.0,521.0,17.0,385.0,875.0,110.0,33.0,344.0,152.0,641.0,906.0,752.0,13.0,47.0,99.0,3.0,126.0,67.0,680.0,47.0,1132.0,361.0,158.0,140.0,214.0,13.0,15.0,72.0,13.0,459.0,22.0,443.0,470.0,3.0,129.0,1.0,336.0,1085.0
Spain,45.0,2.0,3.0,944.0,15.0,116.0,80.0,0.0,34.0,70.0,45.0,10.0,75.0,52.0,4.0,184.0,4.0,9806.0,0.0,4.0,83.0,64.0,132.0,133.0,5.0,405.0,44.0,64.0,29.0,0.0,70.0,5.0,96.0,2.0,0.0,2.0,2.0,112.0,46.0,3.0,56.0,73.0,39.0,0.0,209.0,195.0,366.0,59.0,443.0,108.0,2.0,0.0,702.0,0.0,0.0,2.0,28.0,27.0,57.0,32.0,15.0,8.0,15.0,1.0,132.0,146.0,4.0,439.0,77.0,5.0,1.0,0.0,6.0,37.0,4.0,5.0,52.0,84.0,99.0,21.0,156.0,23.0,6.0,1.0,90.0,8.0,42.0,289.0,132.0,2.0,126.0,9.0,0.0,67.0,6.0,165.0,9.0,250.0,57.0,38.0,12.0,51.0,1.0,41.0,6.0,0.0,183.0,5.0,41.0,86.0,1.0,21.0,0.0,34.0,103.0
Cabo Verde,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Belgium,4.0,2.0,0.0,210.0,0.0,4.0,11.0,0.0,3.0,0.0,8.0,0.0,1.0,2.0,1.0,42.0,0.0,1969.0,0.0,1.0,11.0,7.0,8.0,10.0,0.0,64.0,1.0,18.0,9.0,0.0,17.0,0.0,66.0,0.0,0.0,1.0,0.0,97.0,48.0,2.0,3.0,2.0,1.0,1.0,6.0,33.0,9.0,0.0,18.0,11.0,0.0,0.0,180.0,0.0,0.0,0.0,32.0,0.0,5.0,1.0,3.0,0.0,4.0,0.0,3.0,20.0,2.0,59.0,1.0,0.0,0.0,0.0,8.0,10.0,1.0,2.0,1.0,6.0,18.0,4.0,13.0,26.0,0.0,1.0,11.0,8.0,11.0,16.0,234.0,1.0,3.0,0.0,1.0,7.0,3.0,10.0,0.0,30.0,2.0,5.0,0.0,7.0,0.0,2.0,7.0,1.0,29.0,0.0,9.0,3.0,0.0,1.0,0.0,5.0,14.0
Italy,20.0,11.0,2.0,1060.0,7.0,59.0,149.0,2.0,37.0,24.0,14.0,30.0,19.0,13.0,4.0,257.0,0.0,26005.0,0.0,2.0,60.0,88.0,19.0,105.0,1.0,329.0,21.0,63.0,11.0,0.0,81.0,10.0,229.0,2.0,0.0,8.0,2.0,77.0,48.0,5.0,34.0,65.0,1.0,0.0,28.0,382.0,695.0,7.0,407.0,316.0,2.0,0.0,541.0,2.0,0.0,1.0,170.0,25.0,100.0,10.0,3.0,1.0,16.0,0.0,82.0,153.0,14.0,976.0,228.0,13.0,1.0,0.0,21.0,58.0,20.0,59.0,142.0,153.0,173.0,2.0,35.0,347.0,8.0,3.0,56.0,279.0,972.0,341.0,205.0,1.0,60.0,18.0,0.0,10.0,11.0,124.0,5.0,318.0,96.0,26.0,93.0,21.0,0.0,95.0,0.0,9.0,83.0,1.0,51.0,66.0,1.0,21.0,0.0,25.0,90.0
Brazil,2.0,1.0,9.0,83.0,14.0,101.0,50.0,2.0,9.0,81.0,29.0,344.0,9.0,37.0,5.0,125.0,0.0,7060.0,7.0,32.0,35.0,68.0,907.0,31.0,0.0,89.0,3.0,44.0,0.0,0.0,33.0,6.0,168.0,2.0,0.0,45.0,0.0,128.0,8.0,18.0,7.0,152.0,0.0,1.0,44.0,324.0,111.0,7.0,151.0,22.0,10.0,2.0,871.0,13.0,0.0,1.0,1.0,106.0,528.0,71.0,1.0,0.0,10.0,1.0,39.0,258.0,23.0,875.0,52.0,0.0,0.0,0.0,9.0,58.0,34.0,3.0,15.0,58.0,253.0,1.0,215.0,17.0,42.0,0.0,157.0,93.0,44.0,201.0,98.0,2.0,33.0,94.0,0.0,10.0,8.0,36.0,7.0,1437.0,131.0,67.0,44.0,82.0,5.0,1.0,8.0,3.0,116.0,0.0,59.0,78.0,6.0,6.0,0.0,318.0,1005.0
Mexico,1.0,3.0,4.0,85.0,7.0,10.0,26.0,0.0,49.0,46.0,21.0,18.0,9.0,49.0,5.0,58.0,0.0,3001.0,0.0,0.0,26.0,15.0,139.0,21.0,1.0,62.0,0.0,21.0,8.0,1.0,6.0,4.0,35.0,0.0,0.0,2.0,0.0,48.0,5.0,1.0,7.0,19.0,2.0,0.0,14.0,100.0,111.0,2.0,77.0,5.0,3.0,0.0,114.0,0.0,0.0,0.0,0.0,2.0,37.0,4.0,0.0,3.0,3.0,1.0,17.0,44.0,0.0,160.0,3.0,3.0,0.0,0.0,12.0,3.0,13.0,5.0,4.0,41.0,10.0,0.0,45.0,12.0,44.0,0.0,62.0,16.0,13.0,122.0,67.0,2.0,5.0,2.0,0.0,15.0,3.0,43.0,7.0,117.0,31.0,3.0,3.0,10.0,2.0,5.0,9.0,2.0,31.0,1.0,35.0,11.0,0.0,1.0,0.0,8.0,128.0
Costa Rica,2.0,0.0,0.0,3.0,1.0,6.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,10.0,0.0,780.0,1.0,0.0,0.0,2.0,23.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,19.0,19.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,39.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,8.0,5.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,17.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0
Norway,2.0,2.0,5.0,122.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,5.0,1.0,2.0,8.0,540.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,28.0,10.0,19.0,1.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,4.0,1.0,1.0,0.0,21.0,16.0,21.0,1.0,12.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,10.0,19.0,0.0,37.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0,7.0,2.0,0.0,2.0,146.0,1.0,0.0,4.0,0.0,7.0,7.0,38.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,19.0,12.0,0.0,10.0,16.0,0.0,1.0,1.0,0.0,18.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,30.0
Russian Federation,37.0,135.0,0.0,343.0,1.0,36.0,85.0,0.0,4.0,4.0,65.0,14.0,7.0,25.0,2.0,125.0,10.0,6436.0,28.0,1.0,297.0,24.0,30.0,335.0,6.0,302.0,72.0,94.0,30.0,25.0,9.0,7.0,78.0,0.0,0.0,2.0,8.0,240.0,9.0,0.0,7.0,13.0,81.0,1.0,68.0,69.0,43.0,9.0,25.0,10.0,2.0,0.0,1438.0,2.0,0.0,2.0,8.0,2.0,45.0,61.0,2.0,1.0,65.0,0.0,59.0,45.0,5.0,472.0,27.0,11.0,0.0,0.0,25.0,10.0,2.0,58.0,20.0,175.0,164.0,8.0,213.0,39.0,20.0,0.0,116.0,75.0,407.0,57.0,33.0,0.0,19.0,4.0,0.0,5.0,3.0,68.0,2.0,48.0,179.0,16.0,20.0,29.0,0.0,71.0,4.0,0.0,206.0,22.0,100.0,43.0,1.0,15.0,0.0,93.0,45.0
