,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
United States,16.0,272.0,24.0,532.0,78.0,203.0,80.0,5.0,126.0,60.0,241.0,116.0,155.0,96.0,133.0,1938.0,9.0,33498.0,16.0,27.0,1841.0,414.0,188.0,80.0,7.0,2275.0,10.0,776.0,59.0,3.0,134.0,167.0,633.0,2.0,0.0,59.0,63.0,705.0,271.0,37.0,123.0,94.0,81.0,9.0,403.0,1051.0,1079.0,18.0,1218.0,468.0,94.0,4.0,4172.0,11.0,6.0,7.0,122.0,25.0,144.0,122.0,27.0,8.0,369.0,2.0,869.0,515.0,187.0,2338.0,118.0,42.0,1.0,17.0,114.0,182.0,254.0,103.0,203.0,1320.0,707.0,7.0,335.0,962.0,68.0,15.0,242.0,176.0,572.0,982.0,824.0,30.0,59.0,60.0,2.0,99.0,59.0,1032.0,108.0,1191.0,248.0,153.0,160.0,178.0,5.0,16.0,50.0,8.0,327.0,10.0,483.0,357.0,4.0,623.0,0.0,290.0,791.0
Spain,47.0,39.0,2.0,65.0,16.0,45.0,42.0,0.0,6.0,39.0,14.0,3.0,18.0,31.0,4.0,62.0,4.0,7172.0,0.0,1.0,41.0,60.0,77.0,49.0,3.0,244.0,17.0,30.0,26.0,0.0,30.0,8.0,58.0,1.0,0.0,4.0,1.0,40.0,31.0,5.0,29.0,52.0,32.0,0.0,36.0,91.0,188.0,15.0,235.0,69.0,2.0,0.0,166.0,0.0,7.0,0.0,20.0,23.0,24.0,23.0,12.0,4.0,28.0,3.0,82.0,48.0,3.0,278.0,60.0,5.0,0.0,0.0,9.0,26.0,4.0,1.0,51.0,67.0,82.0,2.0,86.0,11.0,9.0,0.0,35.0,7.0,16.0,151.0,39.0,1.0,63.0,5.0,0.0,22.0,2.0,164.0,7.0,149.0,26.0,41.0,10.0,48.0,2.0,33.0,9.0,1.0,89.0,6.0,21.0,21.0,2.0,84.0,0.0,16.0,82.0
Japan,8.0,19.0,1.0,293.0,4.0,7.0,1.0,2.0,6.0,2.0,3.0,1.0,3.0,3.0,2.0,69.0,8.0,2854.0,0.0,1.0,67.0,39.0,51.0,7.0,0.0,80.0,3.0,45.0,74.0,0.0,5.0,1.0,93.0,0.0,0.0,12.0,5.0,85.0,13.0,4.0,0.0,3.0,1.0,0.0,7.0,61.0,184.0,11.0,64.0,25.0,3.0,0.0,151.0,17.0,0.0,27.0,2.0,1.0,13.0,3.0,0.0,1.0,13.0,0.0,65.0,50.0,11.0,111.0,9.0,1.0,1.0,0.0,18.0,37.0,12.0,0.0,14.0,166.0,20.0,0.0,5.0,15.0,5.0,1.0,8.0,29.0,50.0,39.0,13.0,6.0,3.0,7.0,0.0,5.0,1.0,24.0,9.0,46.0,34.0,1.0,16.0,21.0,0.0,1.0,0.0,0.0,30.0,0.0,18.0,19.0,0.0,3.0,0.0,13.0,94.0
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,816.0,0.0,0.0,16.0,3.0,35.0,14.0,0.0,30.0,0.0,5.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,22.0,13.0,0.0,4.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,59.0,1.0,88.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,9.0,3.0,1.0,11.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,5.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,6.0,0.0,38.0,12.0
Italy,17.0,11.0,1.0,532.0,4.0,47.0,88.0,1.0,12.0,8.0,12.0,55.0,10.0,11.0,2.0,136.0,0.0,18172.0,0.0,0.0,54.0,81.0,42.0,51.0,0.0,235.0,9.0,73.0,10.0,0.0,42.0,9.0,418.0,3.0,0.0,6.0,1.0,87.0,28.0,4.0,28.0,31.0,5.0,0.0,19.0,234.0,570.0,7.0,353.0,304.0,3.0,0.0,333.0,11.0,0.0,0.0,45.0,15.0,44.0,8.0,0.0,1.0,13.0,0.0,68.0,201.0,12.0,538.0,74.0,14.0,1.0,0.0,13.0,52.0,19.0,42.0,78.0,74.0,118.0,1.0,15.0,331.0,30.0,1.0,39.0,150.0,687.0,235.0,101.0,5.0,71.0,7.0,0.0,6.0,4.0,118.0,10.0,158.0,69.0,15.0,87.0,18.0,0.0,80.0,0.0,1.0,70.0,4.0,32.0,47.0,1.0,46.0,0.0,28.0,82.0
France,1.0,4.0,2.0,1391.0,3.0,20.0,97.0,2.0,34.0,5.0,9.0,68.0,18.0,22.0,4.0,212.0,0.0,6396.0,2.0,49.0,46.0,26.0,102.0,121.0,2.0,296.0,15.0,93.0,5.0,0.0,16.0,1.0,131.0,0.0,0.0,2.0,1.0,67.0,34.0,4.0,8.0,24.0,5.0,1.0,13.0,111.0,57.0,3.0,28.0,7.0,0.0,0.0,1139.0,0.0,1.0,0.0,30.0,4.0,64.0,30.0,53.0,0.0,79.0,2.0,63.0,81.0,8.0,233.0,36.0,2.0,0.0,2.0,9.0,43.0,1.0,11.0,21.0,107.0,65.0,5.0,47.0,99.0,17.0,0.0,25.0,10.0,40.0,33.0,106.0,5.0,2.0,15.0,3.0,6.0,7.0,103.0,3.0,108.0,14.0,60.0,11.0,65.0,2.0,6.0,1.0,0.0,96.0,0.0,39.0,22.0,14.0,14.0,1.0,44.0,142.0
India,1.0,17.0,0.0,333.0,3.0,4.0,17.0,1.0,13.0,6.0,13.0,234.0,4.0,63.0,7.0,226.0,1.0,5897.0,0.0,2.0,275.0,36.0,996.0,29.0,0.0,306.0,2.0,216.0,8.0,0.0,4.0,1.0,51.0,0.0,0.0,24.0,0.0,505.0,29.0,2.0,12.0,23.0,1.0,13.0,43.0,146.0,89.0,6.0,57.0,14.0,12.0,0.0,470.0,40.0,1.0,4.0,7.0,12.0,169.0,75.0,0.0,0.0,4.0,1.0,98.0,361.0,9.0,861.0,4.0,1.0,5.0,295.0,74.0,33.0,8.0,19.0,69.0,91.0,197.0,1.0,53.0,46.0,13.0,0.0,120.0,8.0,75.0,48.0,57.0,0.0,3.0,7.0,0.0,15.0,10.0,53.0,3.0,256.0,19.0,28.0,16.0,9.0,3.0,2.0,1.0,0.0,130.0,0.0,198.0,31.0,29.0,12.0,0.0,61.0,720.0
Argentina,1.0,7.0,0.0,10.0,5.0,12.0,64.0,0.0,0.0,34.0,22.0,9.0,3.0,8.0,0.0,250.0,0.0,3409.0,0.0,0.0,22.0,21.0,107.0,7.0,0.0,85.0,16.0,18.0,7.0,0.0,2.0,5.0,46.0,0.0,0.0,2.0,1.0,30.0,7.0,0.0,8.0,12.0,62.0,0.0,41.0,58.0,23.0,4.0,27.0,4.0,2.0,0.0,35.0,0.0,0.0,0.0,1.0,6.0,378.0,6.0,0.0,2.0,1.0,0.0,14.0,18.0,1.0,110.0,4.0,2.0,0.0,0.0,7.0,1.0,5.0,10.0,11.0,114.0,22.0,0.0,24.0,19.0,0.0,0.0,13.0,11.0,17.0,89.0,32.0,0.0,7.0,0.0,0.0,4.0,1.0,11.0,1.0,49.0,19.0,31.0,7.0,8.0,0.0,38.0,3.0,0.0,31.0,0.0,33.0,15.0,0.0,2.0,0.0,40.0,71.0
Cabo Verde,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,184.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
Uganda,1.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,7.0,11.0,0.0,341.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,80.0,0.0,9.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,23.0,6.0,1.0,2.0,1.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,6.0,14.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,58.0,0.0,6.0,1.0,0.0,0.0,1.0,7.0,4.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,27.0,7.0,1.0,2.0,0.0,14.0,18.0
