,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
"Venezuela, Bolivarian Republic of",2.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,1.0,23.0,0.0,1588.0,0.0,2.0,15.0,4.0,22.0,20.0,0.0,26.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,17.0,73.0,34.0,0.0,7.0,1.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,7.0,69.0,0.0,125.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,8.0,18.0,0.0,19.0,0.0,0.0,0.0,8.0,9.0,9.0,39.0,7.0,0.0,4.0,5.0,0.0,0.0,1.0,6.0,1.0,16.0,6.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,91.0,0.0,2.0,4.0,1.0,0.0,0.0,26.0,10.0
Spain,38.0,4.0,2.0,49.0,12.0,73.0,149.0,1.0,10.0,26.0,31.0,20.0,12.0,87.0,2.0,155.0,4.0,12322.0,6.0,4.0,83.0,42.0,53.0,228.0,2.0,585.0,6.0,61.0,6.0,0.0,10.0,12.0,130.0,2.0,0.0,8.0,2.0,99.0,19.0,14.0,15.0,34.0,17.0,1.0,83.0,129.0,334.0,11.0,340.0,20.0,2.0,0.0,252.0,0.0,0.0,2.0,21.0,16.0,134.0,19.0,8.0,13.0,10.0,1.0,154.0,85.0,5.0,352.0,89.0,3.0,0.0,0.0,2.0,24.0,13.0,0.0,17.0,80.0,51.0,10.0,53.0,26.0,21.0,0.0,36.0,21.0,87.0,221.0,78.0,1.0,37.0,4.0,0.0,6.0,1.0,106.0,8.0,141.0,47.0,34.0,20.0,22.0,1.0,20.0,6.0,1.0,191.0,1.0,30.0,25.0,4.0,142.0,0.0,41.0,172.0
Cabo Verde,3.0,2.0,0.0,14.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,0.0,640.0,0.0,0.0,15.0,3.0,7.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,18.0,1.0,3.0,1.0,5.0,0.0,5.0,24.0,28.0,0.0,11.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,7.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,14.0,12.0,135.0,1.0,2.0,2.0,0.0,6.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,9.0
China,2.0,33.0,3.0,1074.0,4.0,18.0,32.0,0.0,42.0,8.0,19.0,12.0,7.0,42.0,8.0,747.0,0.0,5899.0,1.0,2.0,511.0,45.0,77.0,106.0,0.0,1796.0,103.0,412.0,41.0,0.0,20.0,14.0,146.0,0.0,0.0,4.0,0.0,155.0,42.0,6.0,11.0,11.0,36.0,55.0,96.0,346.0,178.0,42.0,376.0,26.0,3.0,0.0,1596.0,35.0,7.0,6.0,11.0,0.0,19.0,8.0,0.0,5.0,14.0,0.0,1102.0,202.0,120.0,842.0,23.0,11.0,2.0,7.0,13.0,1497.0,9.0,8.0,74.0,3122.0,86.0,2.0,52.0,96.0,15.0,4.0,30.0,38.0,1413.0,100.0,52.0,2.0,3.0,8.0,0.0,16.0,2.0,160.0,1.0,409.0,29.0,11.0,32.0,23.0,0.0,4.0,0.0,1.0,154.0,0.0,65.0,209.0,1.0,15.0,55.0,43.0,203.0
Viet Nam,2.0,1.0,3.0,75.0,0.0,18.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,0.0,52.0,0.0,1188.0,0.0,1.0,22.0,7.0,9.0,2.0,3.0,42.0,0.0,23.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,25.0,87.0,1.0,8.0,3.0,0.0,0.0,84.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,22.0,28.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,3.0,601.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,51.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.0,3.0,0.0,1.0,1.0,4.0,5.0
Italy,16.0,2.0,2.0,85.0,21.0,69.0,131.0,0.0,15.0,16.0,24.0,42.0,4.0,44.0,2.0,226.0,0.0,25593.0,1.0,2.0,94.0,110.0,71.0,123.0,2.0,573.0,4.0,100.0,16.0,0.0,19.0,1.0,554.0,1.0,0.0,17.0,0.0,56.0,55.0,5.0,8.0,29.0,4.0,1.0,26.0,218.0,404.0,2.0,536.0,416.0,0.0,1.0,417.0,1.0,1.0,0.0,124.0,22.0,83.0,10.0,6.0,2.0,30.0,0.0,152.0,259.0,4.0,665.0,78.0,8.0,0.0,0.0,8.0,75.0,5.0,19.0,79.0,119.0,129.0,3.0,54.0,73.0,16.0,0.0,96.0,184.0,1354.0,114.0,85.0,0.0,37.0,3.0,1.0,11.0,7.0,179.0,2.0,221.0,35.0,18.0,40.0,19.0,0.0,13.0,0.0,2.0,100.0,6.0,93.0,68.0,0.0,54.0,0.0,24.0,163.0
United Kingdom,1.0,16.0,2.0,286.0,10.0,48.0,8.0,2.0,157.0,20.0,31.0,27.0,32.0,65.0,15.0,833.0,1.0,19437.0,0.0,38.0,550.0,83.0,82.0,126.0,4.0,1129.0,11.0,496.0,19.0,0.0,94.0,14.0,305.0,1.0,0.0,12.0,5.0,472.0,41.0,9.0,87.0,23.0,18.0,2.0,200.0,475.0,352.0,16.0,173.0,65.0,13.0,0.0,3239.0,9.0,1.0,2.0,31.0,16.0,97.0,29.0,7.0,7.0,58.0,1.0,455.0,412.0,18.0,820.0,99.0,56.0,0.0,2.0,96.0,115.0,20.0,17.0,55.0,158.0,228.0,4.0,67.0,260.0,4.0,4.0,93.0,47.0,410.0,175.0,440.0,1.0,27.0,27.0,0.0,25.0,19.0,306.0,2.0,516.0,48.0,140.0,30.0,32.0,5.0,19.0,2.0,2.0,275.0,4.0,367.0,48.0,8.0,17.0,0.0,118.0,307.0
Argentina,3.0,1.0,0.0,17.0,2.0,7.0,78.0,0.0,2.0,32.0,6.0,13.0,2.0,9.0,0.0,21.0,0.0,2882.0,0.0,4.0,44.0,18.0,189.0,22.0,0.0,91.0,10.0,26.0,6.0,0.0,2.0,1.0,19.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,3.0,46.0,0.0,73.0,79.0,38.0,7.0,16.0,1.0,2.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,390.0,4.0,0.0,1.0,0.0,0.0,26.0,14.0,0.0,97.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,20.0,8.0,168.0,18.0,0.0,65.0,11.0,1.0,0.0,15.0,22.0,26.0,75.0,7.0,0.0,6.0,10.0,0.0,1.0,1.0,15.0,1.0,66.0,15.0,24.0,5.0,11.0,0.0,38.0,4.0,0.0,38.0,0.0,13.0,13.0,0.0,2.0,0.0,30.0,86.0
Japan,6.0,5.0,2.0,142.0,5.0,4.0,2.0,1.0,14.0,1.0,2.0,1.0,8.0,8.0,2.0,135.0,0.0,3817.0,0.0,0.0,76.0,35.0,39.0,5.0,0.0,88.0,0.0,89.0,99.0,0.0,14.0,0.0,82.0,2.0,0.0,8.0,0.0,115.0,8.0,0.0,5.0,9.0,1.0,0.0,7.0,35.0,79.0,24.0,65.0,17.0,2.0,0.0,388.0,7.0,3.0,21.0,5.0,0.0,20.0,3.0,0.0,0.0,11.0,0.0,39.0,27.0,1.0,152.0,10.0,2.0,1.0,0.0,16.0,37.0,11.0,4.0,18.0,197.0,26.0,0.0,6.0,24.0,6.0,2.0,14.0,20.0,92.0,26.0,8.0,1.0,5.0,6.0,0.0,4.0,4.0,11.0,5.0,136.0,9.0,6.0,15.0,4.0,0.0,1.0,1.0,0.0,33.0,0.0,18.0,20.0,1.0,3.0,0.0,5.0,231.0
Indonesia,1.0,7.0,3.0,30.0,1.0,32.0,5.0,1.0,3.0,1.0,5.0,50.0,2.0,9.0,2.0,89.0,0.0,2951.0,0.0,0.0,65.0,9.0,160.0,7.0,0.0,115.0,5.0,53.0,1.0,0.0,1.0,4.0,43.0,3.0,0.0,10.0,1.0,18.0,3.0,0.0,4.0,7.0,2.0,3.0,23.0,82.0,54.0,4.0,49.0,14.0,3.0,0.0,303.0,0.0,0.0,0.0,1.0,2.0,25.0,12.0,0.0,0.0,4.0,0.0,52.0,88.0,1.0,176.0,6.0,4.0,0.0,2.0,4.0,12.0,23.0,2.0,11.0,70.0,21.0,1.0,19.0,10.0,7.0,0.0,19.0,3.0,78.0,43.0,20.0,0.0,4.0,5.0,0.0,0.0,3.0,11.0,22.0,90.0,10.0,0.0,12.0,21.0,1.0,2.0,5.0,2.0,83.0,0.0,27.0,5.0,2.0,1.0,1.0,43.0,164.0
