,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Malaysia,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,145.0,0.0,927.0,0.0,0.0,18.0,0.0,24.0,0.0,0.0,20.0,0.0,34.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,3.0,0.0,16.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,12.0,22.0,0.0,2.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,133.0,13.0,1.0,10.0,3.0,0.0,0.0,7.0,0.0,88.0,17.0,1.0,7.0,77.0,6.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,32.0,3.0,33.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,4.0,0.0,2.0,0.0,2.0,6.0
Spain,36.0,3.0,2.0,34.0,18.0,62.0,132.0,1.0,10.0,24.0,33.0,20.0,11.0,82.0,2.0,127.0,5.0,11094.0,6.0,4.0,86.0,44.0,50.0,165.0,2.0,515.0,5.0,47.0,6.0,0.0,15.0,14.0,120.0,2.0,0.0,9.0,3.0,96.0,15.0,14.0,13.0,34.0,8.0,0.0,71.0,114.0,309.0,7.0,304.0,22.0,1.0,0.0,216.0,0.0,0.0,2.0,21.0,14.0,132.0,6.0,7.0,12.0,30.0,1.0,146.0,85.0,5.0,296.0,88.0,2.0,0.0,0.0,3.0,21.0,13.0,1.0,12.0,62.0,68.0,9.0,48.0,21.0,21.0,0.0,31.0,19.0,75.0,198.0,76.0,1.0,37.0,3.0,0.0,5.0,1.0,104.0,8.0,113.0,48.0,31.0,17.0,19.0,1.0,20.0,5.0,1.0,168.0,4.0,24.0,24.0,3.0,158.0,0.0,24.0,149.0
United States,10.0,181.0,29.0,320.0,101.0,152.0,84.0,7.0,186.0,100.0,163.0,170.0,209.0,148.0,57.0,2943.0,1.0,34854.0,27.0,22.0,2453.0,412.0,317.0,120.0,11.0,3382.0,54.0,832.0,89.0,0.0,115.0,175.0,721.0,1.0,0.0,63.0,42.0,605.0,246.0,55.0,116.0,114.0,106.0,4.0,383.0,1013.0,1194.0,25.0,1124.0,386.0,60.0,2.0,5422.0,9.0,11.0,13.0,125.0,19.0,208.0,82.0,21.0,12.0,461.0,3.0,1442.0,670.0,98.0,2281.0,140.0,30.0,2.0,2.0,158.0,147.0,136.0,90.0,243.0,1175.0,753.0,5.0,363.0,892.0,58.0,19.0,231.0,128.0,816.0,1123.0,909.0,17.0,55.0,51.0,3.0,62.0,50.0,897.0,68.0,1212.0,345.0,112.0,185.0,144.0,10.0,19.0,29.0,19.0,477.0,17.0,381.0,310.0,6.0,432.0,2.0,433.0,1401.0
Mexico,1.0,7.0,1.0,13.0,2.0,9.0,26.0,0.0,10.0,23.0,29.0,24.0,0.0,46.0,9.0,28.0,0.0,3214.0,0.0,2.0,29.0,7.0,136.0,12.0,0.0,93.0,0.0,38.0,8.0,0.0,2.0,5.0,27.0,0.0,0.0,2.0,0.0,22.0,5.0,0.0,4.0,22.0,6.0,1.0,18.0,76.0,66.0,1.0,27.0,4.0,0.0,0.0,136.0,0.0,0.0,0.0,1.0,2.0,22.0,4.0,0.0,0.0,6.0,0.0,27.0,36.0,1.0,124.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,22.0,38.0,0.0,27.0,14.0,18.0,0.0,41.0,41.0,42.0,70.0,8.0,8.0,3.0,2.0,0.0,5.0,1.0,68.0,3.0,52.0,19.0,0.0,8.0,4.0,0.0,2.0,1.0,0.0,41.0,0.0,25.0,14.0,0.0,23.0,0.0,15.0,126.0
Norway,2.0,1.0,0.0,38.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,4.0,12.0,4.0,7.0,33.0,0.0,763.0,0.0,0.0,28.0,1.0,4.0,17.0,0.0,27.0,0.0,17.0,0.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.0,5.0,0.0,2.0,19.0,18.0,27.0,0.0,5.0,0.0,0.0,0.0,70.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,8.0,13.0,1.0,22.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,8.0,4.0,6.0,0.0,3.0,14.0,8.0,0.0,5.0,6.0,9.0,11.0,79.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0
Chile,1.0,0.0,0.0,10.0,2.0,1.0,11.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,1368.0,0.0,0.0,8.0,4.0,13.0,1.0,0.0,66.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,29.0,0.0,10.0,54.0,6.0,0.0,6.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,13.0,11.0,2.0,0.0,5.0,1.0,11.0,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,15.0
Italy,17.0,1.0,2.0,93.0,17.0,64.0,131.0,0.0,15.0,16.0,8.0,48.0,2.0,32.0,2.0,195.0,0.0,25403.0,1.0,2.0,96.0,51.0,72.0,103.0,2.0,422.0,5.0,102.0,17.0,0.0,16.0,3.0,607.0,1.0,0.0,16.0,0.0,84.0,49.0,6.0,8.0,23.0,5.0,1.0,23.0,165.0,339.0,2.0,469.0,363.0,0.0,1.0,353.0,2.0,1.0,0.0,94.0,23.0,69.0,7.0,5.0,2.0,31.0,0.0,123.0,292.0,5.0,570.0,71.0,6.0,0.0,0.0,8.0,75.0,4.0,15.0,76.0,92.0,109.0,3.0,49.0,40.0,38.0,0.0,100.0,162.0,1158.0,99.0,65.0,2.0,36.0,4.0,1.0,11.0,7.0,182.0,1.0,182.0,36.0,11.0,41.0,16.0,0.0,13.0,0.0,2.0,89.0,6.0,85.0,54.0,0.0,71.0,0.0,15.0,156.0
Viet Nam,1.0,1.0,3.0,65.0,0.0,18.0,0.0,0.0,2.0,0.0,6.0,14.0,3.0,0.0,0.0,52.0,0.0,1278.0,0.0,0.0,29.0,2.0,21.0,2.0,2.0,37.0,0.0,22.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,12.0,7.0,0.0,1.0,4.0,2.0,0.0,2.0,32.0,104.0,1.0,9.0,3.0,0.0,0.0,59.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,28.0,34.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,7.0,582.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,48.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,3.0,0.0,0.0,1.0,4.0,25.0
Germany,3.0,3.0,5.0,672.0,52.0,24.0,8.0,0.0,15.0,1.0,39.0,28.0,18.0,39.0,2.0,317.0,5.0,8018.0,1.0,35.0,128.0,49.0,68.0,60.0,3.0,337.0,32.0,198.0,47.0,0.0,50.0,1.0,211.0,2.0,0.0,2.0,11.0,98.0,27.0,1.0,30.0,16.0,100.0,2.0,90.0,149.0,125.0,18.0,218.0,37.0,2.0,0.0,945.0,1.0,0.0,2.0,39.0,7.0,34.0,23.0,3.0,1.0,94.0,0.0,109.0,139.0,81.0,680.0,19.0,7.0,1.0,0.0,6.0,30.0,9.0,23.0,34.0,52.0,71.0,6.0,62.0,136.0,15.0,5.0,44.0,39.0,171.0,82.0,251.0,0.0,13.0,24.0,1.0,8.0,18.0,88.0,0.0,115.0,18.0,16.0,97.0,28.0,21.0,15.0,4.0,1.0,195.0,39.0,70.0,38.0,7.0,117.0,0.0,24.0,156.0
Romania,1.0,1.0,0.0,201.0,6.0,41.0,14.0,0.0,2.0,0.0,1.0,3.0,0.0,7.0,0.0,21.0,0.0,1960.0,0.0,13.0,30.0,9.0,0.0,2.0,0.0,57.0,1.0,14.0,2.0,0.0,1.0,1.0,36.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,20.0,0.0,2.0,19.0,20.0,0.0,16.0,2.0,0.0,0.0,192.0,0.0,0.0,0.0,1.0,0.0,18.0,13.0,1.0,0.0,30.0,0.0,14.0,9.0,1.0,35.0,4.0,5.0,0.0,0.0,18.0,52.0,2.0,1.0,0.0,14.0,32.0,0.0,4.0,2.0,3.0,0.0,14.0,8.0,2438.0,27.0,28.0,0.0,4.0,0.0,0.0,3.0,0.0,10.0,1.0,18.0,11.0,0.0,7.0,3.0,0.0,11.0,1.0,0.0,63.0,0.0,7.0,27.0,4.0,12.0,0.0,1.0,18.0
